platoonEvent_id,event_type,vehicle1_id,route_node1_id,vehicle2_id,route_node2_id,platoon_id,duration
678290_678432,CREATE,678290,678356,678432,678447,817289,0.161746
678290_678432,DISSOLVE,678290,678357,678432,678448,817289,0.122705
678496_678670,CREATE,678496,678555,678670,678682,817292,0.013805
678496_678670,DISSOLVE,678496,678556,678670,678683,817292,0.013177
678496_678806,CREATE,678496,678528,678806,678813,817295,0.016041
678496_678806,DISSOLVE,678496,678529,678806,678814,817295,0.010517
678496_678733,CREATE,678496,678498,678733,678764,817298,0.015311
678496_678733,VIA,678496,678499,678733,678765,817298,0.049837
678496_678733,VIA,678496,678500,678733,678766,817298,0.013605
678496_678733,VIA,678496,678501,678733,678767,817298,0.015131
678496_678733,VIA,678496,678502,678733,678768,817298,0.020161
678496_678733,VIA,678496,678503,678733,678769,817298,0.020958
678496_678733,VIA,678496,678504,678733,678770,817298,0.01962
678496_678733,VIA,678496,678505,678733,678771,817298,0.014824
678496_678733,VIA,678496,678506,678733,678772,817298,0.019946
678496_678733,VIA,678496,678507,678733,678773,817298,0.021372
678496_678733,VIA,678496,678508,678733,678774,817298,0.022252
678496_678733,VIA,678496,678509,678733,678775,817298,0.054332
678496_678733,DISSOLVE,678496,678510,678733,678776,817298,0.049934
678920_678696,CREATE,678920,678941,678696,678698,817323,0.103558
678920_678696,VIA,678920,678942,678696,678699,817323,0.221877
678920_678696,DISSOLVE,678920,678943,678696,678700,817323,0.066054
678670_678866,CREATE,678670,678678,678866,678878,817328,0.043411
678670_678866,DISSOLVE,678670,678679,678866,678879,817328,0.022117
678583_678806,CREATE,678583,678628,678806,678834,817331,0.028386
678583_678806,DISSOLVE,678583,678629,678806,678835,817331,0.016109
679556_679179,CREATE,679556,679582,679179,679273,817334,0.012603
679556_679179,VIA,679556,679583,679179,679274,817334,0.050386
679556_679179,VIA,679556,679584,679179,679275,817334,0.070421
679556_679179,VIA,679556,679585,679179,679276,817334,0.025127
679556_679179,VIA,679556,679586,679179,679277,817334,0.011352
679556_679179,VIA,679556,679587,679179,679278,817334,0.032031
679556_679179,VIA,679556,679588,679179,679279,817334,0.020732
679556_679179,VIA,679556,679589,679179,679280,817334,0.032791
679556_679179,VIA,679556,679590,679179,679281,817334,0.02454
679556_679179,DISSOLVE,679556,679591,679179,679282,817334,0.028149
679598_679299,CREATE,679598,679608,679299,679338,817353,0.011439
679598_679299,DISSOLVE,679598,679609,679299,679339,817353,0.010443
679646_679108,CREATE,679646,679680,679108,679110,817356,0.010698
679646_679108,VIA,679646,679681,679108,679111,817356,0.01786
679646_679108,VIA,679646,679682,679108,679112,817356,0.011776
679646_679108,VIA,679646,679683,679108,679113,817356,0.016606
679646_679108,VIA,679646,679684,679108,679114,817356,0.012619
679646_679108,VIA,679646,679685,679108,679115,817356,0.012286
679646_679108,VIA,679646,679686,679108,679116,817356,0.019929
679646_679108,VIA,679646,679687,679108,679117,817356,0.019661
679646_679108,VIA,679646,679688,679108,679118,817356,0.016206
679646_679108,VIA,679646,679689,679108,679119,817356,0.013439
679646_679108,VIA,679646,679690,679108,679120,817356,0.016698
679646_679108,VIA,679646,679691,679108,679121,817356,0.020567
679646_679108,VIA,679646,679692,679108,679122,817356,0.016195
679646_679108,VIA,679646,679693,679108,679123,817356,0.019852
679646_679108,VIA,679646,679694,679108,679124,817356,0.015251
679646_679108,VIA,679646,679695,679108,679125,817356,0.029788
679646_679108,VIA,679646,679696,679108,679126,817356,0.009726
679646_679108,VIA,679646,679697,679108,679127,817356,0.014859
679646_679108,VIA,679646,679698,679108,679128,817356,0.01053
679646_679108,VIA,679646,679699,679108,679129,817356,0.015776
679646_679108,VIA,679646,679700,679108,679130,817356,0.018574
679646_679108,VIA,679646,679701,679108,679131,817356,0.010511
679646_679108,DISSOLVE,679646,679702,679108,679132,817356,0.018874
679646_679179,CREATE,679646,679712,679179,679284,817401,0.019804
679646_679179,VIA,679646,679713,679179,679285,817401,0.017598
679646_679179,VIA,679646,679714,679179,679286,817401,0.023147
679646_679179,VIA,679646,679715,679179,679287,817401,0.019182
679646_679179,VIA,679646,679716,679179,679288,817401,0.016779
679646_679179,DISSOLVE,679646,679717,679179,679289,817401,0.032785
679646_679385,CREATE,679646,679649,679385,679413,817412,0.010521
