platoonEvent_id,event_type,vehicle1_id,route_node1_id,vehicle2_id,route_node2_id,platoon_id,duration
523224_522231,CREATE,523224,523597,522231,522404,702913,0.028628
523224_522231,VIA,523224,523598,522231,522405,702913,0.016576
523224_522231,VIA,523224,523599,522231,522406,702913,0.001533
523224_522231,VIA,523224,523600,522231,522407,702913,0.0034
523224_522231,VIA,523224,523601,522231,522408,702913,0.009077
523224_522231,VIA,523224,523602,522231,522409,702913,0.005255
523224_522231,VIA,523224,523603,522231,522410,702913,0.004001
523224_522231,VIA,523224,523604,522231,522411,702913,0.005242
523224_522231,VIA,523224,523605,522231,522412,702913,0.004024
523224_522231,VIA,523224,523606,522231,522413,702913,0.001546
523224_522231,VIA,523224,523607,522231,522414,702913,0.006656
523224_522231,VIA,523224,523608,522231,522415,702913,0.004176
523224_522231,VIA,523224,523609,522231,522416,702913,0.004779
523224_522231,VIA,523224,523610,522231,522417,702913,0.004508
523224_522231,VIA,523224,523611,522231,522418,702913,0.001004
523224_522231,VIA,523224,523612,522231,522419,702913,0.010272
523224_522231,VIA,523224,523613,522231,522420,702913,0.008037
523224_522231,VIA,523224,523614,522231,522421,702913,0.005662
523224_522231,VIA,523224,523615,522231,522422,702913,0.005721
523224_522231,VIA,523224,523616,522231,522423,702913,0.001967
523224_522231,VIA,523224,523617,522231,522424,702913,0.002653
523224_522231,VIA,523224,523618,522231,522425,702913,0.003915
523224_522231,VIA,523224,523619,522231,522426,702913,0.006484
523224_522231,VIA,523224,523620,522231,522427,702913,0.003736
523224_522231,VIA,523224,523621,522231,522428,702913,0.002016
523224_522231,VIA,523224,523622,522231,522429,702913,0.004506
523224_522231,VIA,523224,523623,522231,522430,702913,0.00521
523224_522231,VIA,523224,523624,522231,522431,702913,0.004343
523224_522231,VIA,523224,523625,522231,522432,702913,0.010608
523224_522231,VIA,523224,523626,522231,522433,702913,0.006366
523224_522231,VIA,523224,523627,522231,522434,702913,0.004399
523224_522231,VIA,523224,523628,522231,522435,702913,0.0
523224_522231,VIA,523224,523629,522231,522436,702913,0.006082
523224_522231,VIA,523224,523630,522231,522437,702913,0.0
523224_522231,DISSOLVE,523224,523631,522231,522438,702913,0.024107
523224_523785,CREATE,523224,523367,523785,523950,702982,0.010153
523224_523785,VIA,523224,523368,523785,523951,702982,0.008332
523224_523785,VIA,523224,523369,523785,523952,702982,0.003866
523224_523785,VIA,523224,523370,523785,523953,702982,0.005159
523224_523785,DISSOLVE,523224,523371,523785,523954,702982,0.007685
523224_522693,CREATE,523224,523439,522693,523092,702991,0.041998
523224_522693,VIA,523224,523440,522693,523093,702991,0.004507
523224_522693,DISSOLVE,523224,523441,522693,523094,702991,0.007108
526100_526912,CREATE,526100,526101,526912,526930,702996,0.003645
526100_526912,VIA,526100,526102,526912,526931,702996,0.004055
526100_526912,VIA,526100,526103,526912,526932,702996,0.006541
526100_526912,VIA,526100,526104,526912,526933,702996,0.004514
526100_526912,VIA,526100,526105,526912,526934,702996,0.007628
526100_526912,VIA,526100,526106,526912,526935,702996,0.009714
526100_526912,VIA,526100,526107,526912,526936,702996,0.011357
526100_526912,VIA,526100,526108,526912,526937,702996,0.001907
526100_526912,VIA,526100,526109,526912,526938,702996,0.001019
526100_526912,VIA,526100,526110,526912,526939,702996,0.00204
526100_526912,VIA,526100,526111,526912,526940,702996,0.005311
526100_526912,VIA,526100,526112,526912,526941,702996,0.006918
526100_526912,VIA,526100,526113,526912,526942,702996,0.003999
526100_526912,VIA,526100,526114,526912,526943,702996,0.005074
526100_526912,VIA,526100,526115,526912,526944,702996,0.000912
526100_526912,VIA,526100,526116,526912,526945,702996,0.001973
526100_526912,VIA,526100,526117,526912,526946,702996,0.005374
526100_526912,VIA,526100,526118,526912,526947,702996,0.004309
526100_526912,VIA,526100,526119,526912,526948,702996,0.004888
526100_526912,VIA,526100,526120,526912,526949,702996,0.0
526100_526912,VIA,526100,526121,526912,526950,702996,0.009676
526100_526912,VIA,526100,526122,526912,526951,702996,0.003178
526100_526912,VIA,526100,526123,526912,526952,702996,0.003594
526100_526912,VIA,526100,526124,526912,526953,702996,0.005603
526100_526912,VIA,526100,526125,526912,526954,702996,0.007462
526100_526912,VIA,526100,526126,526912,526955,702996,0.003
526100_526912,VIA,526100,526127,526912,526956,702996,0.00456
526100_526912,VIA,526100,526128,526912,526957,702996,0.005928
526100_526912,VIA,526100,526129,526912,526958,702996,0.007017
526100_526912,VIA,526100,526130,526912,526959,702996,0.007101
526100_526912,VIA,526100,526131,526912,526960,702996,0.007212
526100_526912,VIA,526100,526132,526912,526961,702996,0.004289
526100_526912,VIA,526100,526133,526912,526962,702996,0.003997
526100_526912,VIA,526100,526134,526912,526963,702996,0.003
526100_526912,VIA,526100,526135,526912,526964,702996,0.004674
526100_526912,VIA,526100,526136,526912,526965,702996,0.009142
526100_526912,VIA,526100,526137,526912,526966,702996,0.005488
526100_526912,VIA,526100,526138,526912,526967,702996,0.008897
526100_526912,VIA,526100,526139,526912,526968,702996,0.004819
526100_526912,VIA,526100,526140,526912,526969,702996,0.007101
526100_526912,VIA,526100,526141,526912,526970,702996,0.012201
526100_526912,VIA,526100,526142,526912,526971,702996,0.010332
526100_526912,VIA,526100,526143,526912,526972,702996,0.003668
526100_526912,VIA,526100,526144,526912,526973,702996,0.002056
526100_526912,VIA,526100,526145,526912,526974,702996,0.005071
526100_526912,VIA,526100,526146,526912,526975,702996,0.005141
526100_526912,VIA,526100,526147,526912,526976,702996,0.011859
526100_526912,VIA,526100,526148,526912,526977,702996,0.004999
526100_526912,VIA,526100,526149,526912,526978,702996,0.007036
526100_526912,VIA,526100,526150,526912,526979,702996,0.010001
526100_526912,VIA,526100,526151,526912,526980,702996,0.005004
526100_526912,VIA,526100,526152,526912,526981,702996,0.006295
526100_526912,VIA,526100,526153,526912,526982,702996,0.008179
526100_526912,VIA,526100,526154,526912,526983,702996,0.003771
526100_526912,VIA,526100,526155,526912,526984,702996,0.010597
526100_526912,VIA,526100,526156,526912,526985,702996,0.007075
526100_526912,VIA,526100,526157,526912,526986,702996,0.005377
526100_526912,VIA,526100,526158,526912,526987,702996,0.006199
526100_526912,VIA,526100,526159,526912,526988,702996,0.004987
526100_526912,VIA,526100,526160,526912,526989,702996,0.004989
526100_526912,VIA,526100,526161,526912,526990,702996,0.003996
526100_526912,VIA,526100,526162,526912,526991,702996,0.004406
526100_526912,VIA,526100,526163,526912,526992,702996,0.002979
526100_526912,DISSOLVE,526100,526164,526912,526993,702996,0.008552
525306_524952,CREATE,525306,525476,524952,525090,703123,0.005274
525306_524952,VIA,525306,525477,524952,525091,703123,0.000854
525306_524952,VIA,525306,525478,524952,525092,703123,0.006889
525306_524952,VIA,525306,525479,524952,525093,703123,0.003111
525306_524952,VIA,525306,525480,524952,525094,703123,0.003994
525306_524952,VIA,525306,525481,524952,525095,703123,0.00102
525306_524952,VIA,525306,525482,524952,525096,703123,0.004045
525306_524952,VIA,525306,525483,524952,525097,703123,0.00646
525306_524952,VIA,525306,525484,524952,525098,703123,0.00727
525306_524952,VIA,525306,525485,524952,525099,703123,0.004509
525306_524952,VIA,525306,525486,524952,525100,703123,0.000909
525306_524952,VIA,525306,525487,524952,525101,703123,0.007022
525306_524952,VIA,525306,525488,524952,525102,703123,0.002
525306_524952,VIA,525306,525489,524952,525103,703123,0.00106
525306_524952,VIA,525306,525490,524952,525104,703123,0.005441
525306_524952,VIA,525306,525491,524952,525105,703123,0.006166
525306_524952,VIA,525306,525492,524952,525106,703123,0.004104
525306_524952,VIA,525306,525493,524952,525107,703123,0.004837
525306_524952,VIA,525306,525494,524952,525108,703123,0.0
525306_524952,VIA,525306,525495,524952,525109,703123,0.006561
525306_524952,VIA,525306,525496,524952,525110,703123,0.004
525306_524952,VIA,525306,525497,524952,525111,703123,0.008044
525306_524952,VIA,525306,525498,524952,525112,703123,0.002942
525306_524952,VIA,525306,525499,524952,525113,703123,0.005795
525306_524952,DISSOLVE,525306,525500,524952,525114,703123,0.003753
524270_524952,CREATE,524270,524542,524952,524991,703172,0.004637
524270_524952,DISSOLVE,524270,524543,524952,524992,703172,0.005857
528178_529415,CREATE,528178,528633,529415,529882,703175,0.009594
528178_529415,VIA,528178,528634,529415,529883,703175,0.002034
528178_529415,DISSOLVE,528178,528635,529415,529884,703175,0.003697
528178_527949,CREATE,528178,528689,527949,528145,703180,0.010069
528178_527949,DISSOLVE,528178,528690,527949,528146,703180,0.005493
529415_530054,CREATE,529415,529586,530054,530377,703183,0.006001
529415_530054,VIA,529415,529587,530054,530378,703183,0.000517
529415_530054,VIA,529415,529588,530054,530379,703183,0.006521
529415_530054,VIA,529415,529589,530054,530380,703183,0.007176
529415_530054,VIA,529415,529590,530054,530381,703183,0.004581
529415_530054,VIA,529415,529591,530054,530382,703183,0.008258
529415_530054,VIA,529415,529592,530054,530383,703183,0.004088
529415_530054,VIA,529415,529593,530054,530384,703183,0.0
529415_530054,VIA,529415,529594,530054,530385,703183,0.008426
529415_530054,VIA,529415,529595,530054,530386,703183,0.004144
529415_530054,VIA,529415,529596,530054,530387,703183,0.004075
529415_530054,VIA,529415,529597,530054,530388,703183,0.0
529415_530054,VIA,529415,529598,530054,530389,703183,0.004307
529415_530054,VIA,529415,529599,530054,530390,703183,0.002522
529415_530054,VIA,529415,529600,530054,530391,703183,0.001878
529415_530054,VIA,529415,529601,530054,530392,703183,0.003532
529415_530054,VIA,529415,529602,530054,530393,703183,0.004539
529415_530054,VIA,529415,529603,530054,530394,703183,0.005987
529415_530054,VIA,529415,529604,530054,530395,703183,0.004052
529415_530054,VIA,529415,529605,530054,530396,703183,0.001511
529415_530054,VIA,529415,529606,530054,530397,703183,0.003517
529415_530054,VIA,529415,529607,530054,530398,703183,0.004056
529415_530054,VIA,529415,529608,530054,530399,703183,0.009936
529415_530054,VIA,529415,529609,530054,530400,703183,0.0
529415_530054,VIA,529415,529610,530054,530401,703183,0.003974
529415_530054,VIA,529415,529611,530054,530402,703183,0.004047
529415_530054,VIA,529415,529612,530054,530403,703183,0.004993
529415_530054,VIA,529415,529613,530054,530404,703183,0.00352
529415_530054,VIA,529415,529614,530054,530405,703183,0.010939
529415_530054,VIA,529415,529615,530054,530406,703183,0.00507
529415_530054,VIA,529415,529616,530054,530407,703183,0.004
529415_530054,VIA,529415,529617,530054,530408,703183,0.012513
529415_530054,VIA,529415,529618,530054,530409,703183,0.004027
529415_530054,VIA,529415,529619,530054,530410,703183,0.004894
529415_530054,VIA,529415,529620,530054,530411,703183,0.003937
529415_530054,VIA,529415,529621,530054,530412,703183,0.003987
529415_530054,VIA,529415,529622,530054,530413,703183,0.000351
529415_530054,VIA,529415,529623,530054,530414,703183,0.002026
529415_530054,VIA,529415,529624,530054,530415,703183,0.005001
529415_530054,VIA,529415,529625,530054,530416,703183,0.008045
529415_530054,VIA,529415,529626,530054,530417,703183,0.011133
529415_530054,VIA,529415,529627,530054,530418,703183,0.008004
