platoonEvent_id,event_type,vehicle1_id,route_node1_id,vehicle2_id,route_node2_id,platoon_id,duration
233674_234275,CREATE,233674,233775,234275,234469,237413,0.094346
233674_234275,VIA,233674,233776,234275,234470,237413,0.10127
233674_234275,DISSOLVE,233674,233777,234275,234471,237413,0.066534
235307_236072,CREATE,235307,235734,236072,236336,237418,0.005004
235307_236072,VIA,235307,235735,236072,236337,237418,0.006002
235307_236072,VIA,235307,235736,236072,236338,237418,0.007295
235307_236072,VIA,235307,235737,236072,236339,237418,0.004698
235307_236072,VIA,235307,235738,236072,236340,237418,0.006472
235307_236072,DISSOLVE,235307,235739,236072,236341,237418,0.009517
235307_235946,CREATE,235307,235886,235946,236055,237429,0.00567
235307_235946,VIA,235307,235887,235946,236056,237429,0.004538
235307_235946,VIA,235307,235888,235946,236057,237429,0.006019
235307_235946,VIA,235307,235889,235946,236058,237429,0.003544
235307_235946,VIA,235307,235890,235946,236059,237429,0.009216
235307_235946,VIA,235307,235891,235946,236060,237429,0.006006
235307_235946,VIA,235307,235892,235946,236061,237429,0.005028
235307_235946,VIA,235307,235893,235946,236062,237429,0.012851
235307_235946,VIA,235307,235894,235946,236063,237429,0.006279
235307_235946,VIA,235307,235895,235946,236064,237429,0.006011
235307_235946,VIA,235307,235896,235946,236065,237429,0.006174
235307_235946,VIA,235307,235897,235946,236066,237429,0.006485
235307_235946,VIA,235307,235898,235946,236067,237429,0.009744
235307_235946,VIA,235307,235899,235946,236068,237429,0.008621
235307_235946,VIA,235307,235900,235946,236069,237429,0.00488
235307_235946,DISSOLVE,235307,235901,235946,236070,237429,0.00921
234769_236594,CREATE,234769,234777,236594,236730,237460,0.002858
234769_236594,VIA,234769,234778,236594,236731,237460,0.00517
234769_236594,VIA,234769,234779,236594,236732,237460,0.00696
234769_236594,VIA,234769,234780,236594,236733,237460,0.004306
234769_236594,VIA,234769,234781,236594,236734,237460,0.000517
234769_236594,VIA,234769,234782,236594,236735,237460,0.010382
234769_236594,VIA,234769,234783,236594,236736,237460,0.0
234769_236594,VIA,234769,234784,236594,236737,237460,0.010045
234769_236594,VIA,234769,234785,236594,236738,237460,0.0
234769_236594,VIA,234769,234786,236594,236739,237460,0.005306
234769_236594,VIA,234769,234787,236594,236740,237460,0.004161
234769_236594,VIA,234769,234788,236594,236741,237460,0.005004
234769_236594,VIA,234769,234789,236594,236742,237460,0.010013
234769_236594,VIA,234769,234790,236594,236743,237460,0.005561
234769_236594,VIA,234769,234791,236594,236744,237460,0.011887
234769_236594,VIA,234769,234792,236594,236745,237460,0.021559
234769_236594,VIA,234769,234793,236594,236746,237460,0.009345
234769_236594,VIA,234769,234794,236594,236747,237460,0.014609
234769_236594,VIA,234769,234795,236594,236748,237460,0.012041
234769_236594,VIA,234769,234796,236594,236749,237460,0.0
234769_236594,VIA,234769,234797,236594,236750,237460,0.007431
234769_236594,VIA,234769,234798,236594,236751,237460,0.01267
234769_236594,VIA,234769,234799,236594,236752,237460,0.014444
234769_236594,VIA,234769,234800,236594,236753,237460,0.008239
234769_236594,VIA,234769,234801,236594,236754,237460,0.007844
234769_236594,VIA,234769,234802,236594,236755,237460,0.005003
234769_236594,VIA,234769,234803,236594,236756,237460,0.003997
234769_236594,VIA,234769,234804,236594,236757,237460,0.003059
234769_236594,VIA,234769,234805,236594,236758,237460,0.003557
234769_236594,VIA,234769,234806,236594,236759,237460,0.003078
234769_236594,VIA,234769,234807,236594,236760,237460,0.007828
234769_236594,VIA,234769,234808,236594,236761,237460,0.0
234769_236594,VIA,234769,234809,236594,236762,237460,0.006511
234769_236594,VIA,234769,234810,236594,236763,237460,0.003813
234769_236594,VIA,234769,234811,236594,236764,237460,0.008919
234769_236594,VIA,234769,234812,236594,236765,237460,0.004492
234769_236594,VIA,234769,234813,236594,236766,237460,0.005693
234769_236594,VIA,234769,234814,236594,236767,237460,0.005002
234769_236594,VIA,234769,234815,236594,236768,237460,0.004991
234769_236594,VIA,234769,234816,236594,236769,237460,0.005007
234769_236594,VIA,234769,234817,236594,236770,237460,0.0
234769_236594,VIA,234769,234818,236594,236771,237460,0.010604
234769_236594,VIA,234769,234819,236594,236772,237460,0.005368
234769_236594,VIA,234769,234820,236594,236773,237460,0.010058
234769_236594,VIA,234769,234821,236594,236774,237460,0.0
234769_236594,VIA,234769,234822,236594,236775,237460,0.003074
234769_236594,VIA,234769,234823,236594,236776,237460,0.0
234769_236594,VIA,234769,234824,236594,236777,237460,0.0
234769_236594,VIA,234769,234825,236594,236778,237460,0.003561
234769_236594,VIA,234769,234826,236594,236779,237460,0.003053
234769_236594,VIA,234769,234827,236594,236780,237460,0.003409
234769_236594,VIA,234769,234828,236594,236781,237460,0.002056
