platoon_id,number_of_events,vehicle_set,test_case_duration_time
1055848,5,906644,62.14656376838684
1055799,3,906644,62.14656376838684
1055807,3,906644,62.14656376838684
1055812,3,906644,62.14656376838684
1055857,3,906644,62.14656376838684
1055906,3,906644,62.14656376838684
1055804,2,906644,62.14656376838684
1055911,2,906644,62.14656376838684
1056013,100,907513,200.50952243804932
1055996,82,907513,200.50952243804932
1056178,41,907513,200.50952243804932
1055914,31,907513,200.50952243804932
1056228,8,907513,200.50952243804932
1056221,7,907513,200.50952243804932
1055985,6,907513,200.50952243804932
1055978,4,907513,200.50952243804932
1056373,3,907513,200.50952243804932
1055975,2,907513,200.50952243804932
1056218,2,907513,200.50952243804932
1056257,2,907513,200.50952243804932
1056422,36,908712,94.41024398803711
1056381,29,908712,94.41024398803711
1056556,15,908712,94.41024398803711
1056447,11,908712,94.41024398803711
1056528,9,908712,94.41024398803711
1056436,6,908712,94.41024398803711
1056545,6,908712,94.41024398803711
1056413,5,908712,94.41024398803711
1056521,4,908712,94.41024398803711
1056410,2,908712,94.41024398803711
1056473,2,908712,94.41024398803711
1056480,2,908712,94.41024398803711
1056585,5,909952,7.31404447555542
1056589,4,909952,7.31404447555542
1056649,45,910445,68.74786949157715
1056616,15,910445,68.74786949157715
1056730,10,910445,68.74786949157715
1056761,10,910445,68.74786949157715
1056601,8,910445,68.74786949157715
1056598,3,910445,68.74786949157715
1056756,3,910445,68.74786949157715
1056646,2,910445,68.74786949157715
1056749,2,910445,68.74786949157715
1056802,175,911215,186.04677319526672
1057002,12,911215,186.04677319526672
1057069,10,911215,186.04677319526672
1056780,8,911215,186.04677319526672
1057025,5,911215,186.04677319526672
1056795,4,911215,186.04677319526672
1056965,3,911215,186.04677319526672
1057062,2,911215,186.04677319526672
1057066,2,911215,186.04677319526672
1057153,131,912512,284.3956263065338
1057237,63,912512,284.3956263065338
1057457,42,912512,284.3956263065338
1057250,23,912512,284.3956263065338
1057289,20,912512,284.3956263065338
1057335,13,912512,284.3956263065338
1057440,9,912512,284.3956263065338
1057145,8,912512,284.3956263065338
1057150,2,912512,284.3956263065338
1057514,2,912512,284.3956263065338
1057636,15,913717,22.014899015426636
1057668,3,913717,22.014899015426636
1057665,2,913717,22.014899015426636
1057673,28,914181,43.143683195114136
1057717,10,914181,43.143683195114136
1057736,5,914181,43.143683195114136
1057712,3,914181,43.143683195114136
1057821,52,914841,159.79853701591492
1057788,34,914841,159.79853701591492
1058005,26,914841,159.79853701591492
1057753,18,914841,159.79853701591492
1057924,15,914841,159.79853701591492
1057959,14,914841,159.79853701591492
1057986,10,914841,159.79853701591492
1057950,5,914841,159.79853701591492
1057750,2,914841,159.79853701591492
1058002,2,914841,159.79853701591492
1058057,2,914841,159.79853701591492
1058232,27,915933,125.62660312652588
1058127,22,915933,125.62660312652588
1058084,20,915933,125.62660312652588
1058301,14,915933,125.62660312652588
1058192,13,915933,125.62660312652588
1058104,12,915933,125.62660312652588
1058170,11,915933,125.62660312652588
1058283,7,915933,125.62660312652588
1058181,6,915933,125.62660312652588
1058217,5,915933,125.62660312652588
1058077,4,915933,125.62660312652588
1058270,4,915933,125.62660312652588
1058280,2,915933,125.62660312652588
1058330,35,917034,46.020387411117554
1058319,6,917034,46.020387411117554
1058387,2,917034,46.020387411117554
1058428,186,917539,205.65823459625244
1058396,13,917539,205.65823459625244
1058667,9,917539,205.65823459625244
1058421,4,917539,205.65823459625244
1058779,65,918381,116.48158574104309
1058720,17,918381,116.48158574104309
1058753,12,918381,116.48158574104309
1058703,9,918381,116.48158574104309
1058862,4,918381,116.48158574104309
1058869,4,918381,116.48158574104309
1058879,4,918381,116.48158574104309
1058776,2,918381,116.48158574104309
1058876,2,918381,116.48158574104309
1058886,2,918381,116.48158574104309
1058904,117,919484,283.79238748550415
1059160,55,919484,283.79238748550415
1059126,32,919484,283.79238748550415
1058971,13,919484,283.79238748550415
1059089,13,919484,283.79238748550415
1059053,12,919484,283.79238748550415
1059269,9,919484,283.79238748550415
1059082,8,919484,283.79238748550415
1059149,6,919484,283.79238748550415
1059310,6,919484,283.79238748550415
1059359,6,919484,283.79238748550415
1059114,4,919484,283.79238748550415
1059121,3,919484,283.79238748550415
1059076,2,919484,283.79238748550415
1059079,2,919484,283.79238748550415
1059307,2,919484,283.79238748550415
1059353,2,919484,283.79238748550415
1059356,2,919484,283.79238748550415
1059391,12,920728,25.86543369293213
1059381,4,920728,25.86543369293213
1059388,2,920728,25.86543369293213
1059420,29,921133,48.89505910873413
1059414,2,921133,48.89505910873413
1059417,2,921133,48.89505910873413
1059495,155,921757,294.61616945266724
1059471,25,921757,294.61616945266724
1059458,7,921757,294.61616945266724
1059660,6,921757,294.61616945266724
1059583,3,921757,294.61616945266724
1059492,2,921757,294.61616945266724
