platoonEvent_id,event_type,vehicle1_id,route_node1_id,vehicle2_id,route_node2_id,platoon_id,duration
244317_246369,VIA,244317,244596,246369,246754,247274,0.005839
244317_246369,VIA,244317,244597,246369,246755,247274,0.005713
244317_246369,VIA,244317,244598,246369,246756,247274,0.004171
244317_246369,VIA,244317,244599,246369,246757,247274,0.005002
244317_246369,VIA,244317,244600,246369,246758,247274,0.006029
244317_246369,VIA,244317,244601,246369,246759,247274,0.004689
244317_246369,VIA,244317,244602,246369,246760,247274,0.005616
244317_246369,VIA,244317,244603,246369,246761,247274,0.00521
244317_246369,VIA,244317,244604,246369,246762,247274,0.005153
244317_246369,VIA,244317,244605,246369,246763,247274,0.009835
244317_246369,VIA,244317,244606,246369,246764,247274,0.005255
244317_246369,VIA,244317,244607,246369,246765,247274,0.004314
244317_246369,VIA,244317,244608,246369,246766,247274,0.009005
244317_246369,VIA,244317,244609,246369,246767,247274,0.005002
244317_246369,VIA,244317,244610,246369,246768,247274,0.006002
244317_246369,VIA,244317,244611,246369,246769,247274,0.005283
244317_246369,VIA,244317,244612,246369,246770,247274,0.003601
244317_246369,VIA,244317,244613,246369,246771,247274,0.024855
244317_246369,VIA,244317,244614,246369,246772,247274,0.005006
244317_246369,VIA,244317,244615,246369,246773,247274,0.004906
244317_246369,VIA,244317,244616,246369,246774,247274,0.005537
244317_246369,VIA,244317,244617,246369,246775,247274,0.005134
244317_246369,VIA,244317,244618,246369,246776,247274,0.005004
244317_246369,DISSOLVE,244317,244619,246369,246777,247274,0.005003
