platoon_id,number_of_events,vehicle_set,test_case_duration_time
674596,142,673009,11.906164407730103
674482,32,673009,11.906164407730103
674422,19,673009,11.906164407730103
674684,16,673009,11.906164407730103
674446,14,673009,11.906164407730103
674431,10,673009,11.906164407730103
674574,10,673009,11.906164407730103
674473,9,673009,11.906164407730103
674549,8,673009,11.906164407730103
674918,8,673009,11.906164407730103
674722,7,673009,11.906164407730103
674565,5,673009,11.906164407730103
674790,5,673009,11.906164407730103
674902,5,673009,11.906164407730103
674715,4,673009,11.906164407730103
674735,4,673009,11.906164407730103
674911,4,673009,11.906164407730103
674546,3,673009,11.906164407730103
674593,2,673009,11.906164407730103
