platoonEvent_id,event_type,vehicle1_id,route_node1_id,vehicle2_id,route_node2_id,platoon_id,duration
645315_645355,CREATE,645315,645352,645355,645366,649947,0.004221
645315_645355,VIA,645315,645353,645355,645367,649947,0.006316
645315_645355,DISSOLVE,645315,645354,645355,645368,649947,0.004999
645251_645510,CREATE,645251,645291,645510,645527,649952,0.004004
645251_645510,VIA,645251,645292,645510,645528,649952,0.00414
645251_645510,VIA,645251,645293,645510,645529,649952,0.005
645251_645510,VIA,645251,645294,645510,645530,649952,0.004987
645251_645510,VIA,645251,645295,645510,645531,649952,0.005
645251_645510,VIA,645251,645296,645510,645532,649952,0.00348
645251_645510,VIA,645251,645297,645510,645533,649952,0.004812
645251_645510,VIA,645251,645298,645510,645534,649952,0.020225
645251_645510,VIA,645251,645299,645510,645535,649952,0.004821
645251_645510,VIA,645251,645300,645510,645536,649952,0.003996
645251_645510,VIA,645251,645301,645510,645537,649952,0.003998
645251_645510,VIA,645251,645302,645510,645538,649952,0.004386
645251_645510,VIA,645251,645303,645510,645539,649952,0.005005
645251_645510,VIA,645251,645304,645510,645540,649952,0.004999
645251_645510,VIA,645251,645305,645510,645541,649952,0.004161
645251_645510,VIA,645251,645306,645510,645542,649952,0.00403
645251_645510,VIA,645251,645307,645510,645543,649952,0.003999
645251_645510,VIA,645251,645308,645510,645544,649952,0.003519
645251_645510,VIA,645251,645309,645510,645545,649952,0.00304
645251_645510,VIA,645251,645310,645510,645546,649952,0.005
645251_645510,VIA,645251,645311,645510,645547,649952,0.004131
645251_645510,VIA,645251,645312,645510,645548,649952,0.003999
645251_645510,VIA,645251,645313,645510,645549,649952,0.004005
645251_645510,DISSOLVE,645251,645314,645510,645550,649952,0.004001
645251_645369,CREATE,645251,645252,645369,645370,649999,0.003999
645251_645369,VIA,645251,645253,645369,645371,649999,0.00513
645251_645369,VIA,645251,645254,645369,645372,649999,0.003999
645251_645369,DISSOLVE,645251,645255,645369,645373,649999,0.002998
645251_645655,CREATE,645251,645284,645655,645673,650006,0.004003
645251_645655,VIA,645251,645285,645655,645674,650006,0.005142
645251_645655,VIA,645251,645286,645655,645675,650006,0.004548
645251_645655,VIA,645251,645287,645655,645676,650006,0.007678
645251_645655,VIA,645251,645288,645655,645677,650006,0.007144
645251_645655,DISSOLVE,645251,645289,645655,645678,650006,0.00814
645251_645445,ADD,645251-Present,645252,645445-Added,645446,649999,0.165526
645251_645445,ADD,645251-Present,645253,645445-Added,645447,649999,0.158769
645251_645445,ADD,645251-Present,645254,645445-Added,645448,649999,0.016753
645251_645445,ADD,645251-Present,645255,645445-Added,645449,649999,0.003568
645251_645445,ADD,645251-Present,645284,645445-Added,645478,650006,0.004995
645251_645445,ADD,645251-Present,645285,645445-Added,645479,650006,0.005997
645251_645445,ADD,645251-Present,645286,645445-Added,645480,650006,0.005001
645251_645445,ADD,645251-Present,645287,645445-Added,645481,650006,0.004998
645251_645445,ADD,645251-Present,645288,645445-Added,645482,650006,0.004
645510_645551,CREATE,645510,645511,645551,645552,650026,0.005856
645510_645551,DISSOLVE,645510,645512,645551,645553,650026,0.004001
645369_645445,ADD,645369-Present,645370,645445-Added,645446,649999,0.00452
645369_645445,ADD,645369-Present,645371,645445-Added,645447,649999,0.005168
645369_645445,ADD,645369-Present,645372,645445-Added,645448,649999,0.004732
645369_645551,CREATE,645369,645384,645551,645574,650032,0.005003
645369_645551,VIA,645369,645385,645551,645575,650032,0.003996
645369_645551,VIA,645369,645386,645551,645576,650032,0.006581
645369_645551,VIA,645369,645387,645551,645577,650032,0.012009
645369_645551,DISSOLVE,645369,645388,645551,645578,650032,0.00692
645355_645414,CREATE,645355,645356,645414,645415,650041,0.022851
645355_645414,VIA,645355,645357,645414,645416,650041,0.004733
645355_645414,VIA,645355,645358,645414,645417,650041,0.010643
645355_645414,VIA,645355,645359,645414,645418,650041,0.005989
645355_645414,VIA,645355,645360,645414,645419,650041,0.005232
645355_645414,VIA,645355,645361,645414,645420,650041,0.005742
645355_645414,VIA,645355,645362,645414,645421,650041,0.00902
645355_645414,VIA,645355,645363,645414,645422,650041,0.00843
645355_645414,VIA,645355,645364,645414,645423,650041,0.00498
645355_645414,DISSOLVE,645355,645365,645414,645424,650041,0.00486
645655_645414,CREATE,645655,645700,645414,645440,650060,0.003702
645655_645414,VIA,645655,645701,645414,645441,650060,0.008395
645655_645414,VIA,645655,645702,645414,645442,650060,0.003998
645655_645414,VIA,645655,645703,645414,645443,650060,0.0042
645655_645414,DISSOLVE,645655,645704,645414,645444,650060,0.005143
645655_645445,ADD,645655-Present,645673,645445-Added,645478,650006,0.016048
645655_645445,ADD,645655-Present,645674,645445-Added,645479,650006,0.003997
645655_645445,ADD,645655-Present,645675,645445-Added,645480,650006,0.004171
645655_645445,ADD,645655-Present,645676,645445-Added,645481,650006,0.004001
645655_645445,ADD,645655-Present,645677,645445-Added,645482,650006,0.004996
645655_645445,ADD,645655-Present,645678,645445-Added,645483,650006,0.004333
645655_645445,ADD,645655-Present,645700,645445-Added,645505,650060,0.003
645655_645445,ADD,645655-Present,645701,645445-Added,645506,650060,0.004713
645655_645445,ADD,645655-Present,645702,645445-Added,645507,650060,0.002999
645655_645445,ADD,645655-Present,645703,645445-Added,645508,650060,0.004
645414_645445,ADD,645414-Present,645440,645445-Added,645505,650060,0.003174
645414_645445,ADD,645414-Present,645441,645445-Added,645506,650060,0.005039
645414_645445,ADD,645414-Present,645442,645445-Added,645507,650060,0.006997
645414_645445,ADD,645414-Present,645443,645445-Added,645508,650060,0.004551
649752_649493,CREATE,649752,649769,649493,649533,650083,0.027737
649752_649493,VIA,649752,649770,649493,649534,650083,0.004851
649752_649493,VIA,649752,649771,649493,649535,650083,0.00704
649752_649493,VIA,649752,649772,649493,649536,650083,0.002998
649752_649493,VIA,649752,649773,649493,649537,650083,0.003638
649752_649493,VIA,649752,649774,649493,649538,650083,0.003
649752_649493,VIA,649752,649775,649493,649539,650083,0.004003
649752_649493,VIA,649752,649776,649493,649540,650083,0.003998
649752_649493,VIA,649752,649777,649493,649541,650083,0.006918
649752_649493,VIA,649752,649778,649493,649542,650083,0.004997
649752_649493,VIA,649752,649779,649493,649543,650083,0.004
649752_649493,VIA,649752,649780,649493,649544,650083,0.004172
649752_649493,VIA,649752,649781,649493,649545,650083,0.003999
649752_649493,VIA,649752,649782,649493,649546,650083,0.004129
649752_649493,VIA,649752,649783,649493,649547,650083,0.003149
649752_649493,VIA,649752,649784,649493,649548,650083,0.003692
649752_649493,VIA,649752,649785,649493,649549,650083,0.004187
649752_649493,VIA,649752,649786,649493,649550,650083,0.004004
