vehicle_set_id,number_of_vehicles,creation_time_laps,type
641031,15,4.531411,random
641958,37,9.815739,random
643929,23,6.143596,random
645250,10,2.458003,random
645705,15,3.51999,random
646398,37,8.646592,random
648047,23,6.395707,random
649492,10,2.094513,random
