platoonEvent_id,event_type,vehicle1_id,route_node1_id,vehicle2_id,route_node2_id,platoon_id,duration
721912_723504,CREATE,721912,721914,723504,723545,993622,0.019742
721912_723504,VIA,721912,721915,723504,723546,993622,0.005578
721912_723504,VIA,721912,721916,723504,723547,993622,0.0
721912_723504,VIA,721912,721917,723504,723548,993622,0.004004
721912_723504,DISSOLVE,721912,721918,723504,723549,993622,0.005002
721912_725250,ADD,721912-Present,721914,725250-Added,725404,993622,0.013292
721912_725250,ADD,721912-Present,721915,725250-Added,725405,993622,0.003841
721912_725250,ADD,721912-Present,721916,725250-Added,725406,993622,0.004534
721912_725250,ADD,721912-Present,721917,725250-Added,725407,993622,0.010274
723504_725250,ADD,723504-Present,723545,725250-Added,725404,993622,0.01083
723504_725250,ADD,723504-Present,723546,725250-Added,725405,993622,0.006692
723504_725250,ADD,723504-Present,723547,725250-Added,725406,993622,0.012233
723504_725250,ADD,723504-Present,723548,725250-Added,725407,993622,0.0
723504_725250,ADD,723504-Present,723549,725250-Added,725408,993622,0.010052
720831_721974,CREATE,720831,720926,721974,721985,993640,0.005737
720831_721974,VIA,720831,720927,721974,721986,993640,0.00911
720831_721974,VIA,720831,720928,721974,721987,993640,0.010092
720831_721974,VIA,720831,720929,721974,721988,993640,0.0
720831_721974,VIA,720831,720930,721974,721989,993640,0.0
720831_721974,VIA,720831,720931,721974,721990,993640,0.003759
720831_721974,VIA,720831,720932,721974,721991,993640,0.008309
720831_721974,VIA,720831,720933,721974,721992,993640,0.005134
720831_721974,VIA,720831,720934,721974,721993,993640,0.011542
720831_721974,VIA,720831,720935,721974,721994,993640,0.0
720831_721974,VIA,720831,720936,721974,721995,993640,0.009556
720831_721974,VIA,720831,720937,721974,721996,993640,0.0
720831_721974,VIA,720831,720938,721974,721997,993640,0.003019
720831_721974,VIA,720831,720939,721974,721998,993640,0.0
720831_721974,VIA,720831,720940,721974,721999,993640,0.0
720831_721974,VIA,720831,720941,721974,722000,993640,0.004556
720831_721974,VIA,720831,720942,721974,722001,993640,0.0
720831_721974,DISSOLVE,720831,720943,721974,722002,993640,0.0
723726_720484,CREATE,723726,724007,720484,720563,993675,0.004925
723726_720484,VIA,723726,724008,720484,720564,993675,0.008854
723726_720484,VIA,723726,724009,720484,720565,993675,0.004562
723726_720484,VIA,723726,724010,720484,720566,993675,0.004079
723726_720484,VIA,723726,724011,720484,720567,993675,0.0
723726_720484,VIA,723726,724012,720484,720568,993675,0.0
723726_720484,VIA,723726,724013,720484,720569,993675,0.010054
723726_720484,VIA,723726,724014,720484,720570,993675,0.004172
723726_720484,VIA,723726,724015,720484,720571,993675,0.010565
723726_720484,VIA,723726,724016,720484,720572,993675,0.0
723726_720484,VIA,723726,724017,720484,720573,993675,0.003394
723726_720484,VIA,723726,724018,720484,720574,993675,0.001975
723726_720484,VIA,723726,724019,720484,720575,993675,0.003001
723726_720484,VIA,723726,724020,720484,720576,993675,0.003997
723726_720484,VIA,723726,724021,720484,720577,993675,0.0
723726_720484,VIA,723726,724022,720484,720578,993675,0.0
723726_720484,VIA,723726,724023,720484,720579,993675,0.009067
723726_720484,VIA,723726,724024,720484,720580,993675,0.0
723726_720484,VIA,723726,724025,720484,720581,993675,0.0
723726_720484,VIA,723726,724026,720484,720582,993675,0.01006
723726_720484,VIA,723726,724027,720484,720583,993675,0.0
723726_720484,VIA,723726,724028,720484,720584,993675,0.003572
723726_720484,VIA,723726,724029,720484,720585,993675,0.007068
723726_720484,VIA,723726,724030,720484,720586,993675,0.0
723726_720484,VIA,723726,724031,720484,720587,993675,0.0
723726_720484,VIA,723726,724032,720484,720588,993675,0.003999
723726_720484,VIA,723726,724033,720484,720589,993675,0.004553
723726_720484,VIA,723726,724034,720484,720590,993675,0.0
723726_720484,VIA,723726,724035,720484,720591,993675,0.0
723726_720484,VIA,723726,724036,720484,720592,993675,0.0
723726_720484,VIA,723726,724037,720484,720593,993675,0.00756
723726_720484,VIA,723726,724038,720484,720594,993675,0.002104
723726_720484,VIA,723726,724039,720484,720595,993675,0.0
723726_720484,VIA,723726,724040,720484,720596,993675,0.010163
723726_720484,VIA,723726,724041,720484,720597,993675,0.0
723726_720484,VIA,723726,724042,720484,720598,993675,0.0
723726_720484,VIA,723726,724043,720484,720599,993675,0.00454
723726_720484,VIA,723726,724044,720484,720600,993675,0.00309
723726_720484,VIA,723726,724045,720484,720601,993675,0.003514
723726_720484,VIA,723726,724046,720484,720602,993675,0.003862
723726_720484,VIA,723726,724047,720484,720603,993675,0.005058
723726_720484,VIA,723726,724048,720484,720604,993675,0.006591
723726_720484,VIA,723726,724049,720484,720605,993675,0.006569
723726_720484,VIA,723726,724050,720484,720606,993675,0.006452
723726_720484,VIA,723726,724051,720484,720607,993675,0.008411
723726_720484,VIA,723726,724052,720484,720608,993675,0.003001
723726_720484,VIA,723726,724053,720484,720609,993675,0.0
723726_720484,VIA,723726,724054,720484,720610,993675,0.0
723726_720484,VIA,723726,724055,720484,720611,993675,0.003999
723726_720484,VIA,723726,724056,720484,720612,993675,0.0
723726_720484,VIA,723726,724057,720484,720613,993675,0.006713
723726_720484,VIA,723726,724058,720484,720614,993675,0.005075
723726_720484,VIA,723726,724059,720484,720615,993675,0.003984
723726_720484,VIA,723726,724060,720484,720616,993675,0.0
