vehicle_set_id,number_of_vehicles,creation_time_laps,type
662304,22,6.256146,random
663450,15,4.84594,random
664357,22,5.829092,random
665408,15,3.759768,random
666206,22,5.463606,random
667337,15,3.658714,random
668064,22,5.858997,random
669257,15,4.529466,random
670107,22,6.223374,random
671275,15,3.881516,random
