platoonEvent_id,event_type,vehicle1_id,route_node1_id,vehicle2_id,route_node2_id,platoon_id,duration
636181_635922,CREATE,636181,636198,635922,635962,640783,0.021312
636181_635922,VIA,636181,636199,635922,635963,640783,0.007337
636181_635922,VIA,636181,636200,635922,635964,640783,0.004001
636181_635922,VIA,636181,636201,635922,635965,640783,0.007041
636181_635922,VIA,636181,636202,635922,635966,640783,0.007964
636181_635922,VIA,636181,636203,635922,635967,640783,0.005858
636181_635922,VIA,636181,636204,635922,635968,640783,0.007329
636181_635922,VIA,636181,636205,635922,635969,640783,0.005317
636181_635922,VIA,636181,636206,635922,635970,640783,0.005612
636181_635922,VIA,636181,636207,635922,635971,640783,0.008739
636181_635922,VIA,636181,636208,635922,635972,640783,0.045312
636181_635922,VIA,636181,636209,635922,635973,640783,0.005509
636181_635922,VIA,636181,636210,635922,635974,640783,0.005004
636181_635922,VIA,636181,636211,635922,635975,640783,0.004493
636181_635922,VIA,636181,636212,635922,635976,640783,0.008921
636181_635922,VIA,636181,636213,635922,635977,640783,0.005369
636181_635922,VIA,636181,636214,635922,635978,640783,0.005223
636181_635922,VIA,636181,636215,635922,635979,640783,0.005409
636181_635922,VIA,636181,636216,635922,635980,640783,0.004999
636181_635922,VIA,636181,636217,635922,635981,640783,0.006272
636181_635922,VIA,636181,636218,635922,635982,640783,0.005
636181_635922,VIA,636181,636219,635922,635983,640783,0.012998
636181_635922,VIA,636181,636220,635922,635984,640783,0.003839
636181_635922,DISSOLVE,636181,636221,635922,635985,640783,0.004997
636181_636222,CREATE,636181,636182,636222,636223,640821,0.15375
636181_636222,DISSOLVE,636181,636183,636222,636224,640821,0.070682
635922_636040,CREATE,635922,635923,636040,636041,640824,0.063319
635922_636040,VIA,635922,635924,636040,636042,640824,0.014727
635922_636040,VIA,635922,635925,636040,636043,640824,0.008122
635922_636040,DISSOLVE,635922,635926,636040,636044,640824,0.008256
635922_636326,CREATE,635922,635955,636326,636344,640831,0.008955
635922_636326,VIA,635922,635956,636326,636345,640831,0.007412
635922_636326,VIA,635922,635957,636326,636346,640831,0.005119
635922_636326,VIA,635922,635958,636326,636347,640831,0.005187
635922_636326,VIA,635922,635959,636326,636348,640831,0.005072
635922_636326,DISSOLVE,635922,635960,636326,636349,640831,0.00619
635922_636116,ADD,635922-Present,635923,636116-Added,636117,640824,0.004967
635922_636116,ADD,635922-Present,635924,636116-Added,636118,640824,0.005154
635922_636116,ADD,635922-Present,635925,636116-Added,636119,640824,0.008
635922_636116,ADD,635922-Present,635926,636116-Added,636120,640824,0.007997
635922_636116,ADD,635922-Present,635955,636116-Added,636149,640831,0.007047
635922_636116,ADD,635922-Present,635956,636116-Added,636150,640831,0.004995
635922_636116,ADD,635922-Present,635957,636116-Added,636151,640831,0.005999
635922_636116,ADD,635922-Present,635958,636116-Added,636152,640831,0.005522
635922_636116,ADD,635922-Present,635959,636116-Added,636153,640831,0.005563
636040_636222,CREATE,636040,636055,636222,636245,640851,0.007001
636040_636222,VIA,636040,636056,636222,636246,640851,0.005003
636040_636222,VIA,636040,636057,636222,636247,640851,0.00552
636040_636222,VIA,636040,636058,636222,636248,640851,0.005004
636040_636222,DISSOLVE,636040,636059,636222,636249,640851,0.005004
636040_636116,ADD,636040-Present,636041,636116-Added,636117,640824,0.004435
636040_636116,ADD,636040-Present,636042,636116-Added,636118,640824,0.005009
636040_636116,ADD,636040-Present,636043,636116-Added,636119,640824,0.005001
636026_636085,CREATE,636026,636027,636085,636086,640863,0.005104
636026_636085,VIA,636026,636028,636085,636087,640863,0.005063
636026_636085,VIA,636026,636029,636085,636088,640863,0.004998
636026_636085,VIA,636026,636030,636085,636089,640863,0.006252
636026_636085,VIA,636026,636031,636085,636090,640863,0.007999
636026_636085,VIA,636026,636032,636085,636091,640863,0.003999
636026_636085,VIA,636026,636033,636085,636092,640863,0.003038
636026_636085,VIA,636026,636034,636085,636093,640863,0.004001
636026_636085,VIA,636026,636035,636085,636094,640863,0.003
636026_636085,DISSOLVE,636026,636036,636085,636095,640863,0.003003
636026_635986,CREATE,636026,636037,635986,636023,640882,0.003002
636026_635986,VIA,636026,636038,635986,636024,640882,0.004996
636026_635986,DISSOLVE,636026,636039,635986,636025,640882,0.003787
636326_636116,ADD,636326-Present,636344,636116-Added,636149,640831,0.004577
636326_636116,ADD,636326-Present,636345,636116-Added,636150,640831,0.003526
636326_636116,ADD,636326-Present,636346,636116-Added,636151,640831,0.005206
636326_636116,ADD,636326-Present,636347,636116-Added,636152,640831,0.006168
636326_636116,ADD,636326-Present,636348,636116-Added,636153,640831,0.005001
636326_636116,ADD,636326-Present,636349,636116-Added,636154,640831,0.00452
