vehicle_set_id,number_of_vehicles,creation_time_laps,type
631783,15,4.00814,random
632697,37,8.673817,random
634607,23,6.752247,random
635921,10,2.690996,random
636376,15,4.158684,random
637143,37,9.232912,random
639132,23,6.255273,random
640328,10,2.52159,random
