vehicle_id,vehicle_creation_time,legal_requirements,technical_requirements,average_speed,earliest_departure,latest_arrival,vehicle_set_id,total_route_nodes_created
659350,0.033481,standard,standard,54.666666666666664,2025-12-19T12:35:54.935354,2025-12-19T13:35:54.935354,658404,70
659422,0.024812,standard,standard,58.333333333333336,2025-12-19T12:35:55.315422,2025-12-19T13:35:55.315422,658404,84
659508,0.056485,standard,standard,60.666666666666664,2025-12-19T12:35:55.650585,2025-12-19T13:35:55.650585,658404,103
659614,0.044025,standard,standard,56.666666666666664,2025-12-19T12:35:56.471198,2025-12-19T13:35:56.471198,659613,76
659692,0.033244,standard,standard,53.666666666666664,2025-12-19T12:35:56.884860,2025-12-19T13:35:56.884860,659613,46
659740,0.05724,standard,standard,57.333333333333336,2025-12-19T12:35:57.253837,2025-12-19T13:35:57.253837,659613,81
659823,0.046515,standard,standard,62.666666666666664,2025-12-19T12:35:57.938480,2025-12-19T13:35:57.938480,659613,92
659917,0.034689,standard,standard,60.333333333333336,2025-12-19T12:35:58.326855,2025-12-19T13:35:58.326855,659613,90
660009,0.021621,standard,standard,60.333333333333336,2025-12-19T12:35:58.714798,2025-12-19T13:35:58.714798,659613,43
660054,0.035024,standard,standard,55.0,2025-12-19T12:35:58.982961,2025-12-19T13:35:58.982961,659613,63
660119,0.015718,standard,standard,63.0,2025-12-19T12:35:59.281478,2025-12-19T13:35:59.281478,659613,37
660158,0.018742,standard,standard,59.333333333333336,2025-12-19T12:35:59.454721,2025-12-19T13:35:59.454721,659613,48
660208,0.031389,standard,standard,56.0,2025-12-19T12:35:59.668596,2025-12-19T13:35:59.668596,659613,92
660302,0.022253,standard,standard,53.666666666666664,2025-12-19T12:36:00.067732,2025-12-19T13:36:00.067732,659613,46
660350,0.033187,standard,standard,56.0,2025-12-19T12:36:00.254964,2025-12-19T13:36:00.254964,659613,72
660424,0.012175,standard,standard,56.333333333333336,2025-12-19T12:36:00.536620,2025-12-19T13:36:00.536620,659613,39
660465,0.026701,standard,standard,59.333333333333336,2025-12-19T12:36:00.731538,2025-12-19T13:36:00.731538,659613,52
660519,0.023833,standard,standard,56.333333333333336,2025-12-19T12:36:00.943541,2025-12-19T13:36:00.943541,659613,70
660592,0.051568,standard,standard,56.333333333333336,2025-12-19T12:36:01.522628,2025-12-19T13:36:01.522628,660591,51
660645,0.064964,standard,standard,58.333333333333336,2025-12-19T12:36:01.953022,2025-12-19T13:36:01.953022,660591,62
660709,0.018001,standard,standard,61.666666666666664,2025-12-19T12:36:02.302252,2025-12-19T13:36:02.302252,660591,25
660736,0.020094,standard,standard,58.333333333333336,2025-12-19T12:36:02.441140,2025-12-19T13:36:02.441140,660591,41
660779,0.012755,standard,standard,56.666666666666664,2025-12-19T12:36:02.644437,2025-12-19T13:36:02.644437,660591,30
660811,0.014447,standard,standard,58.333333333333336,2025-12-19T12:36:02.792290,2025-12-19T13:36:02.792290,660591,26
660839,0.009768,standard,standard,57.666666666666664,2025-12-19T12:36:02.927669,2025-12-19T13:36:02.927669,660591,17
660858,0.027808,standard,standard,55.333333333333336,2025-12-19T12:36:03.019482,2025-12-19T13:36:03.019482,660591,68
660928,0.021828,standard,standard,58.666666666666664,2025-12-19T12:36:03.392775,2025-12-19T13:36:03.392775,660591,32
660962,0.00918,standard,standard,58.333333333333336,2025-12-19T12:36:03.541745,2025-12-19T13:36:03.541745,660591,12
660976,0.016765,standard,standard,65.33333333333333,2025-12-19T12:36:03.613454,2025-12-19T13:36:03.613454,660591,42
661020,0.024249,standard,standard,58.666666666666664,2025-12-19T12:36:03.783690,2025-12-19T13:36:03.783690,660591,52
661074,0.019592,standard,standard,59.666666666666664,2025-12-19T12:36:04.032356,2025-12-19T13:36:04.032356,660591,52
661128,0.045589,standard,standard,56.333333333333336,2025-12-19T12:36:04.296293,2025-12-19T13:36:04.296293,660591,81
661211,0.030817,standard,standard,57.333333333333336,2025-12-19T12:36:04.629787,2025-12-19T13:36:04.629787,660591,72
661285,0.018636,standard,standard,58.333333333333336,2025-12-19T12:36:04.930267,2025-12-19T13:36:04.930267,660591,47
661334,0.008278,standard,standard,61.666666666666664,2025-12-19T12:36:05.168035,2025-12-19T13:36:05.168035,660591,5
661341,0.015606,standard,standard,56.666666666666664,2025-12-19T12:36:05.221288,2025-12-19T13:36:05.221288,660591,34
661377,0.010822,standard,standard,58.333333333333336,2025-12-19T12:36:05.396701,2025-12-19T13:36:05.396701,660591,23
661402,0.013043,standard,standard,60.333333333333336,2025-12-19T12:36:05.550437,2025-12-19T13:36:05.550437,660591,21
661425,0.012844,standard,standard,60.666666666666664,2025-12-19T12:36:05.665930,2025-12-19T13:36:05.665930,660591,38
661465,0.028521,standard,standard,61.666666666666664,2025-12-19T12:36:05.831128,2025-12-19T13:36:05.832129,660591,45
661513,0.009998,standard,standard,58.333333333333336,2025-12-19T12:36:06.230353,2025-12-19T13:36:06.230353,661512,22
661537,0.04449,standard,standard,60.0,2025-12-19T12:36:06.357949,2025-12-19T13:36:06.357949,661512,100
661639,0.041326,standard,standard,55.666666666666664,2025-12-19T12:36:06.897993,2025-12-19T13:36:06.897993,661512,48
661689,0.012445,standard,standard,57.0,2025-12-19T12:36:07.152244,2025-12-19T13:36:07.152244,661512,15
661706,0.031421,standard,standard,61.0,2025-12-19T12:36:07.279528,2025-12-19T13:36:07.279528,661512,64
661772,0.025329,standard,standard,60.333333333333336,2025-12-19T12:36:07.648863,2025-12-19T13:36:07.648863,661512,40
661814,0.014916,standard,standard,56.333333333333336,2025-12-19T12:36:07.844305,2025-12-19T13:36:07.844305,661512,28
661844,0.022882,standard,standard,63.333333333333336,2025-12-19T12:36:07.978554,2025-12-19T13:36:07.978554,661512,62
661908,0.023576,standard,standard,54.666666666666664,2025-12-19T12:36:08.219802,2025-12-19T13:36:08.219802,661512,70
661980,0.021794,standard,standard,59.333333333333336,2025-12-19T12:36:08.492045,2025-12-19T13:36:08.492045,661512,61
662043,0.028049,standard,standard,58.666666666666664,2025-12-19T12:36:08.736721,2025-12-19T13:36:08.736721,661512,52
662097,0.018396,standard,standard,60.666666666666664,2025-12-19T12:36:09.001625,2025-12-19T13:36:09.001625,661512,35
662134,0.023661,standard,standard,56.0,2025-12-19T12:36:09.190873,2025-12-19T13:36:09.190873,661512,59
662195,0.031763,standard,standard,62.0,2025-12-19T12:36:09.505876,2025-12-19T13:36:09.505876,661512,55
662252,0.019575,standard,standard,57.0,2025-12-19T12:36:09.777272,2025-12-19T13:36:09.777272,661512,34
