platoonEvent_id,event_type,vehicle1_id,route_node1_id,vehicle2_id,route_node2_id,platoon_id,duration
675266_675010,CREATE,675266,675281,675010,675020,676024,0.006548
675266_675010,VIA,675266,675282,675010,675021,676024,0.005004
675266_675010,VIA,675266,675283,675010,675022,676024,0.005001
675266_675010,VIA,675266,675284,675010,675023,676024,0.005
675266_675010,VIA,675266,675285,675010,675024,676024,0.004
675266_675010,VIA,675266,675286,675010,675025,676024,0.004
675266_675010,DISSOLVE,675266,675287,675010,675026,676024,0.003999
675266_675351,CREATE,675266,675267,675351,675352,676037,0.004998
675266_675351,VIA,675266,675268,675351,675353,676037,0.004014
675266_675351,DISSOLVE,675266,675269,675351,675354,676037,0.004998
675266_674962,ADD,675266-Present,675281,674962-Added,674986,676024,0.004004
675266_674962,ADD,675266-Present,675282,674962-Added,674987,676024,0.003023
675266_674962,ADD,675266-Present,675283,674962-Added,674988,676024,0.003996
675266_674962,ADD,675266-Present,675284,674962-Added,674989,676024,0.004
675266_674962,ADD,675266-Present,675285,674962-Added,674990,676024,0.004003
675266_674962,ADD,675266-Present,675286,674962-Added,674991,676024,0.002998
675266_675577,ADD,675266-Present,675281,675577-Added,675587,676024,0.007999
675266_675577,ADD,675266-Present,675282,675577-Added,675588,676024,0.004595
675266_675577,ADD,675266-Present,675283,675577-Added,675589,676024,0.004999
675266_675577,ADD,675266-Present,675284,675577-Added,675590,676024,0.004
675266_675577,ADD,675266-Present,675285,675577-Added,675591,676024,0.003001
675266_675577,ADD,675266-Present,675286,675577-Added,675592,676024,0.004003
675937_675452,CREATE,675937,675951,675452,675496,676054,0.003998
675937_675452,VIA,675937,675952,675452,675497,676054,0.003998
675937_675452,VIA,675937,675953,675452,675498,676054,0.003959
675937_675452,VIA,675937,675954,675452,675499,676054,0.003999
675937_675452,VIA,675937,675955,675452,675500,676054,0.006023
675937_675452,VIA,675937,675956,675452,675501,676054,0.004
675937_675452,VIA,675937,675957,675452,675502,676054,0.004003
675937_675452,VIA,675937,675958,675452,675503,676054,0.004004
675937_675452,VIA,675937,675959,675452,675504,676054,0.003997
675937_675452,VIA,675937,675960,675452,675505,676054,0.003991
675937_675452,VIA,675937,675961,675452,675506,676054,0.004
675937_675452,VIA,675937,675962,675452,675507,676054,0.003997
675937_675452,VIA,675937,675963,675452,675508,676054,0.004
675937_675452,VIA,675937,675964,675452,675509,676054,0.003999
675937_675452,VIA,675937,675965,675452,675510,676054,0.006569
675937_675452,VIA,675937,675966,675452,675511,676054,0.003608
675937_675452,VIA,675937,675967,675452,675512,676054,0.003976
675937_675452,VIA,675937,675968,675452,675513,676054,0.002998
675937_675452,VIA,675937,675969,675452,675514,676054,0.003001
675937_675452,VIA,675937,675970,675452,675515,676054,0.002997
675937_675452,VIA,675937,675971,675452,675516,676054,0.002996
675937_675452,VIA,675937,675972,675452,675517,676054,0.003999
675937_675452,VIA,675937,675973,675452,675518,676054,0.013998
675937_675452,VIA,675937,675974,675452,675519,676054,0.033483
675937_675452,VIA,675937,675975,675452,675520,676054,0.013797
675937_675452,VIA,675937,675976,675452,675521,676054,0.006
675937_675452,VIA,675937,675977,675452,675522,676054,0.004999
675937_675452,VIA,675937,675978,675452,675523,676054,0.008386
675937_675452,VIA,675937,675979,675452,675524,676054,0.005085
675937_675452,VIA,675937,675980,675452,675525,676054,0.005805
675937_675452,VIA,675937,675981,675452,675526,676054,0.011197
675937_675452,VIA,675937,675982,675452,675527,676054,0.006117
675937_675452,VIA,675937,675983,675452,675528,676054,0.005668
675937_675452,VIA,675937,675984,675452,675529,676054,0.005002
675937_675452,VIA,675937,675985,675452,675530,676054,0.005446
675937_675452,VIA,675937,675986,675452,675531,676054,0.00575
675937_675452,VIA,675937,675987,675452,675532,676054,0.005338
675937_675452,VIA,675937,675988,675452,675533,676054,0.09663
675937_675452,VIA,675937,675989,675452,675534,676054,0.007995
675937_675452,VIA,675937,675990,675452,675535,676054,0.009003
675937_675452,VIA,675937,675991,675452,675536,676054,0.006821
675937_675452,VIA,675937,675992,675452,675537,676054,0.008999
675937_675452,VIA,675937,675993,675452,675538,676054,0.004571
675937_675452,VIA,675937,675994,675452,675539,676054,0.006999
675937_675452,VIA,675937,675995,675452,675540,676054,0.005004
675937_675452,VIA,675937,675996,675452,675541,676054,0.007336
675937_675452,VIA,675937,675997,675452,675542,676054,0.031695
675937_675452,VIA,675937,675998,675452,675543,676054,0.007994
675937_675452,DISSOLVE,675937,675999,675452,675544,676054,0.006002
675937_675044,ADD,675937-Present,675983,675044-Added,675063,676054,0.00428
675937_675044,ADD,675937-Present,675984,675044-Added,675064,676054,0.005
675937_675044,ADD,675937-Present,675985,675044-Added,675065,676054,0.007001
675937_675044,ADD,675937-Present,675986,675044-Added,675066,676054,0.005998
675937_675044,ADD,675937-Present,675987,675044-Added,675067,676054,0.004998
675937_675044,ADD,675937-Present,675988,675044-Added,675068,676054,0.003579
675937_675044,ADD,675937-Present,675989,675044-Added,675069,676054,0.003999
675937_675044,ADD,675937-Present,675990,675044-Added,675070,676054,0.003754
675937_675044,ADD,675937-Present,675991,675044-Added,675071,676054,0.004001
675937_675044,ADD,675937-Present,675992,675044-Added,675072,676054,0.004965
675937_675044,ADD,675937-Present,675993,675044-Added,675073,676054,0.004651
675937_675044,ADD,675937-Present,675994,675044-Added,675074,676054,0.004
675937_675044,ADD,675937-Present,675995,675044-Added,675075,676054,0.004991
675937_675044,ADD,675937-Present,675996,675044-Added,675076,676054,0.004993
675937_675044,ADD,675937-Present,675997,675044-Added,675077,676054,0.00486
675937_675044,ADD,675937-Present,675998,675044-Added,675078,676054,0.005004
675937_675594,CREATE,675937,675938,675594,675595,676167,0.004642
675937_675594,VIA,675937,675939,675594,675596,676167,0.004866
675937_675594,VIA,675937,675940,675594,675597,676167,0.003999
675937_675594,VIA,675937,675941,675594,675598,676167,0.006223
675937_675594,DISSOLVE,675937,675942,675594,675599,676167,0.004
675452_675044,ADD,675452-Present,675528,675044-Added,675063,676054,0.005006
675452_675044,ADD,675452-Present,675529,675044-Added,675064,676054,0.004999
675452_675044,ADD,675452-Present,675530,675044-Added,675065,676054,0.004
675452_675044,ADD,675452-Present,675531,675044-Added,675066,676054,0.002996
675452_675044,ADD,675452-Present,675532,675044-Added,675067,676054,0.005615
675452_675044,ADD,675452-Present,675533,675044-Added,675068,676054,0.004003
675452_675044,ADD,675452-Present,675534,675044-Added,675069,676054,0.002999
675452_675044,ADD,675452-Present,675535,675044-Added,675070,676054,0.003001
675452_675044,ADD,675452-Present,675536,675044-Added,675071,676054,0.002998
675452_675044,ADD,675452-Present,675537,675044-Added,675072,676054,0.004001
675452_675044,ADD,675452-Present,675538,675044-Added,675073,676054,0.006001
675452_675044,ADD,675452-Present,675539,675044-Added,675074,676054,0.004052
675452_675044,ADD,675452-Present,675540,675044-Added,675075,676054,0.004001
675452_675044,ADD,675452-Present,675541,675044-Added,675076,676054,0.003997
675452_675044,ADD,675452-Present,675542,675044-Added,675077,676054,0.003999
675452_675044,ADD,675452-Present,675543,675044-Added,675078,676054,0.004004
675452_675044,ADD,675452-Present,675544,675044-Added,675079,676054,0.004003
675452_675112,CREATE,675452,675554,675112,675123,676193,0.004004
675452_675112,VIA,675452,675555,675112,675124,676193,0.003514
675452_675112,DISSOLVE,675452,675556,675112,675125,676193,0.005001
675452_675650,ADD,675452-Present,675554,675650-Added,675661,676193,0.004003
675885_675684,CREATE,675885,675900,675684,675711,676199,0.004001
675885_675684,VIA,675885,675901,675684,675712,676199,0.003994
675885_675684,VIA,675885,675902,675684,675713,676199,0.003967
675885_675684,VIA,675885,675903,675684,675714,676199,0.004034
675885_675684,VIA,675885,675904,675684,675715,676199,0.004
675885_675684,VIA,675885,675905,675684,675716,676199,0.004003
675885_675684,VIA,675885,675906,675684,675717,676199,0.005
675885_675684,VIA,675885,675907,675684,675718,676199,0.02
675885_675684,VIA,675885,675908,675684,675719,676199,0.004007
675885_675684,VIA,675885,675909,675684,675720,676199,0.004005
675885_675684,VIA,675885,675910,675684,675721,676199,0.002993
675885_675684,VIA,675885,675911,675684,675722,676199,0.002999
675885_675684,VIA,675885,675912,675684,675723,676199,0.004
675885_675684,VIA,675885,675913,675684,675724,676199,0.003998
675885_675684,VIA,675885,675914,675684,675725,676199,0.002993
675885_675684,VIA,675885,675915,675684,675726,676199,0.003994
675885_675684,VIA,675885,675916,675684,675727,676199,0.004
675885_675684,VIA,675885,675917,675684,675728,676199,0.002999
675885_675684,DISSOLVE,675885,675918,675684,675729,676199,0.004
675885_674934,CREATE,675885,675886,674934,674935,676236,0.005003
675885_674934,DISSOLVE,675885,675887,674934,674936,676236,0.004006
675885_675288,ADD,675885-Present,675900,675288-Added,675314,676199,0.004005
675885_675288,ADD,675885-Present,675901,675288-Added,675315,676199,0.004
675885_675288,ADD,675885-Present,675902,675288-Added,675316,676199,0.004999
675885_675288,ADD,675885-Present,675903,675288-Added,675317,676199,0.004
675885_675288,ADD,675885-Present,675904,675288-Added,675318,676199,0.004003
675885_675288,ADD,675885-Present,675905,675288-Added,675319,676199,0.002999
675885_675288,ADD,675885-Present,675906,675288-Added,675320,676199,0.002999
675885_675288,ADD,675885-Present,675907,675288-Added,675321,676199,0.003999
675885_675288,ADD,675885-Present,675908,675288-Added,675322,676199,0.003999
675885_675288,ADD,675885-Present,675909,675288-Added,675323,676199,0.003998
675885_675288,ADD,675885-Present,675910,675288-Added,675324,676199,0.003165
675885_675288,ADD,675885-Present,675911,675288-Added,675325,676199,0.005002
675885_675288,ADD,675885-Present,675912,675288-Added,675326,676199,0.007527
675885_675288,ADD,675885-Present,675913,675288-Added,675327,676199,0.005003
675885_675288,ADD,675885-Present,675914,675288-Added,675328,676199,0.004001
675885_675288,ADD,675885-Present,675915,675288-Added,675329,676199,0.003002
675885_675288,ADD,675885-Present,675916,675288-Added,675330,676199,0.005003
675885_675288,ADD,675885-Present,675917,675288-Added,675331,676199,0.004996
675885_675288,ADD,675885-Present,675918,675288-Added,675332,676199,0.004003
675885_675808,ADD,675885-Present,675900,675808-Added,675839,676199,0.00401
675885_675808,ADD,675885-Present,675901,675808-Added,675840,676199,0.004572
675885_675808,ADD,675885-Present,675902,675808-Added,675841,676199,0.034055
675885_675808,ADD,675885-Present,675903,675808-Added,675842,676199,0.020327
675885_675808,ADD,675885-Present,675904,675808-Added,675843,676199,0.011226
675885_675808,ADD,675885-Present,675905,675808-Added,675844,676199,0.018879
675885_675808,ADD,675885-Present,675906,675808-Added,675845,676199,0.012011
675885_675808,ADD,675885-Present,675907,675808-Added,675846,676199,0.011073
675885_675808,ADD,675885-Present,675908,675808-Added,675847,676199,0.005003
675885_675808,ADD,675885-Present,675909,675808-Added,675848,676199,0.003002
675885_675808,ADD,675885-Present,675910,675808-Added,675849,676199,0.004579
675885_675808,ADD,675885-Present,675911,675808-Added,675850,676199,0.004045
675885_675808,ADD,675885-Present,675912,675808-Added,675851,676199,0.003589
675885_675808,ADD,675885-Present,675913,675808-Added,675852,676199,0.003994
675885_675808,ADD,675885-Present,675914,675808-Added,675853,676199,0.003999
675885_675808,ADD,675885-Present,675915,675808-Added,675854,676199,0.003997
675885_675808,ADD,675885-Present,675916,675808-Added,675855,676199,0.003992
675885_675808,ADD,675885-Present,675917,675808-Added,675856,676199,0.004004
675885_675808,ADD,675885-Present,675918,675808-Added,675857,676199,0.004001
675684_675288,ADD,675684-Present,675711,675288-Added,675314,676199,0.005056
675684_675288,ADD,675684-Present,675712,675288-Added,675315,676199,0.004003
675684_675288,ADD,675684-Present,675713,675288-Added,675316,676199,0.003612
