platoonEvent_id,event_type,vehicle1_id,route_node1_id,vehicle2_id,route_node2_id,platoon_id,duration
418809_419237,CREATE,418809,418829,419237,419342,515207,0.080589
418809_419237,VIA,418809,418830,419237,419343,515207,0.036217
418809_419237,VIA,418809,418831,419237,419344,515207,0.006
418809_419237,VIA,418809,418832,419237,419345,515207,0.005004
418809_419237,VIA,418809,418833,419237,419346,515207,0.005006
418809_419237,VIA,418809,418834,419237,419347,515207,0.004002
418809_419237,VIA,418809,418835,419237,419348,515207,0.020889
418809_419237,VIA,418809,418836,419237,419349,515207,0.004998
418809_419237,VIA,418809,418837,419237,419350,515207,0.003999
418809_419237,VIA,418809,418838,419237,419351,515207,0.004
418809_419237,VIA,418809,418839,419237,419352,515207,0.003998
418809_419237,VIA,418809,418840,419237,419353,515207,0.003999
418809_419237,VIA,418809,418841,419237,419354,515207,0.005116
418809_419237,VIA,418809,418842,419237,419355,515207,0.004166
418809_419237,VIA,418809,418843,419237,419356,515207,0.004999
418809_419237,VIA,418809,418844,419237,419357,515207,0.0049
418809_419237,VIA,418809,418845,419237,419358,515207,0.003016
418809_419237,VIA,418809,418846,419237,419359,515207,0.004515
418809_419237,VIA,418809,418847,419237,419360,515207,0.00317
418809_419237,VIA,418809,418848,419237,419361,515207,0.003999
418809_419237,VIA,418809,418849,419237,419362,515207,0.0036
418809_419237,VIA,418809,418850,419237,419363,515207,0.004089
418809_419237,VIA,418809,418851,419237,419364,515207,0.005
418809_419237,VIA,418809,418852,419237,419365,515207,0.004278
418809_419237,VIA,418809,418853,419237,419366,515207,0.004143
418809_419237,VIA,418809,418854,419237,419367,515207,0.003574
418809_419237,VIA,418809,418855,419237,419368,515207,0.003528
418809_419237,VIA,418809,418856,419237,419369,515207,0.005137
418809_419237,VIA,418809,418857,419237,419370,515207,0.004001
418809_419237,VIA,418809,418858,419237,419371,515207,0.00532
418809_419237,VIA,418809,418859,419237,419372,515207,0.005006
418809_419237,VIA,418809,418860,419237,419373,515207,0.004522
418809_419237,VIA,418809,418861,419237,419374,515207,0.005508
418809_419237,VIA,418809,418862,419237,419375,515207,0.004143
418809_419237,VIA,418809,418863,419237,419376,515207,0.005219
