vehicle_id,vehicle_creation_time,legal_requirements,technical_requirements,average_speed,earliest_departure,latest_arrival,vehicle_set_id,total_route_nodes_created
860963,0.109693,standard,standard,60.0,2026-02-16T00:27:37.797397,2026-02-16T01:27:37.797397,860755,96
861061,0.100941,standard,standard,60.0,2026-02-16T00:27:38.667441,2026-02-16T01:27:38.667441,860755,96
861159,0.093138,standard,standard,60.0,2026-02-16T00:27:39.486492,2026-02-16T01:27:39.486492,860755,82
861243,0.044028,standard,standard,60.0,2026-02-16T00:27:39.974896,2026-02-16T01:27:39.974896,860755,95
861340,0.053843,standard,standard,60.0,2026-02-16T00:27:40.484016,2026-02-16T01:27:40.484016,860755,68
861411,0.362163,standard,standard,60.0,2026-02-16T00:27:41.191455,2026-02-16T01:27:41.191455,861410,40
861453,0.018236,standard,standard,60.0,2026-02-16T00:27:42.068707,2026-02-16T01:27:42.068707,861410,21
861476,0.018705,standard,standard,60.0,2026-02-16T00:27:42.200421,2026-02-16T01:27:42.200421,861410,32
861510,0.073204,standard,standard,60.0,2026-02-16T00:27:42.435978,2026-02-16T01:27:42.435978,861410,73
861585,0.188746,standard,standard,60.0,2026-02-16T00:27:42.916327,2026-02-16T01:27:42.916327,861410,50
861637,0.094697,standard,standard,60.0,2026-02-16T00:27:43.561536,2026-02-16T01:27:43.561536,861410,60
861699,0.039739,standard,standard,60.0,2026-02-16T00:27:44.606409,2026-02-16T01:27:44.606409,861410,31
861732,0.058454,standard,standard,60.0,2026-02-16T00:27:44.833338,2026-02-16T01:27:44.833338,861410,68
861802,0.023818,standard,standard,60.0,2026-02-16T00:27:45.197399,2026-02-16T01:27:45.197399,861410,33
861837,0.017791,standard,standard,60.0,2026-02-16T00:27:45.388453,2026-02-16T01:27:45.388453,861410,26
861866,0.18252,standard,standard,60.0,2026-02-16T00:27:45.685354,2026-02-16T01:27:45.685354,861865,90
861958,0.103111,standard,standard,60.0,2026-02-16T00:27:46.468247,2026-02-16T01:27:46.468247,861865,83
862043,0.041597,standard,standard,60.0,2026-02-16T00:27:47.339019,2026-02-16T01:27:47.339019,861865,27
862072,0.028347,standard,standard,60.0,2026-02-16T00:27:47.639292,2026-02-16T01:27:47.639292,861865,39
862113,0.0343,standard,standard,60.0,2026-02-16T00:27:47.897543,2026-02-16T01:27:47.897543,861865,46
862161,0.119463,standard,standard,60.0,2026-02-16T00:27:48.318516,2026-02-16T01:27:48.318516,861865,89
862252,0.028683,standard,standard,60.0,2026-02-16T00:27:48.994354,2026-02-16T01:27:48.994354,861865,20
862274,0.021628,standard,standard,60.0,2026-02-16T00:27:49.146365,2026-02-16T01:27:49.146365,861865,49
862325,0.073706,standard,standard,60.0,2026-02-16T00:27:49.584711,2026-02-16T01:27:49.584711,861865,85
862412,0.08995,standard,standard,60.0,2026-02-16T00:27:50.116374,2026-02-16T01:27:50.116374,861865,123
