platoonEvent_id,event_type,vehicle1_id,route_node1_id,vehicle2_id,route_node2_id,platoon_id,duration
598431_598027,CREATE,598431,598449,598027,598060,604058,0.102164
598431_598027,VIA,598431,598450,598027,598061,604058,0.073047
598431_598027,VIA,598431,598451,598027,598062,604058,0.008003
598431_598027,VIA,598431,598452,598027,598063,604058,0.005154
598431_598027,VIA,598431,598453,598027,598064,604058,0.005715
598431_598027,DISSOLVE,598431,598454,598027,598065,604058,0.093169
598431_598190,CREATE,598431,598476,598190,598216,604074,0.063385
598431_598190,VIA,598431,598477,598190,598217,604074,0.020703
598431_598190,VIA,598431,598478,598190,598218,604074,0.007471
598431_598190,VIA,598431,598479,598190,598219,604074,0.007341
598431_598190,DISSOLVE,598431,598480,598190,598220,604074,0.027547
598431_598221,ADD,598431-Present,598449,598221-Added,598254,604058,0.117209
598431_598221,ADD,598431-Present,598450,598221-Added,598255,604058,0.010003
598431_598221,ADD,598431-Present,598451,598221-Added,598256,604058,0.016175
598431_598221,ADD,598431-Present,598452,598221-Added,598257,604058,0.005689
598431_598221,ADD,598431-Present,598453,598221-Added,598258,604058,0.007917
598431_598221,ADD,598431-Present,598454,598221-Added,598259,604058,0.012264
598431_598221,ADD,598431-Present,598476,598221-Added,598281,604074,0.013784
598431_598221,ADD,598431-Present,598477,598221-Added,598282,604074,0.007809
598431_598221,ADD,598431-Present,598478,598221-Added,598283,604074,0.005437
598431_598221,ADD,598431-Present,598479,598221-Added,598284,604074,0.00584
598027_598221,ADD,598027-Present,598060,598221-Added,598254,604058,0.005829
598027_598221,ADD,598027-Present,598061,598221-Added,598255,604058,0.005999
598027_598221,ADD,598027-Present,598062,598221-Added,598256,604058,0.017598
598027_598221,ADD,598027-Present,598063,598221-Added,598257,604058,0.010172
598027_598221,ADD,598027-Present,598064,598221-Added,598258,604058,0.009589
598027_598145,CREATE,598027,598028,598145,598146,604114,0.007932
598027_598145,VIA,598027,598029,598145,598147,604114,0.014
598027_598145,VIA,598027,598030,598145,598148,604114,0.006001
598027_598145,DISSOLVE,598027,598031,598145,598149,604114,0.016998
598027_598286,CREATE,598027,598067,598286,598303,604121,0.00599
598027_598286,VIA,598027,598068,598286,598304,604121,0.025084
598027_598286,VIA,598027,598069,598286,598305,604121,0.0072
598027_598286,VIA,598027,598070,598286,598306,604121,0.006973
598027_598286,VIA,598027,598071,598286,598307,604121,0.006772
598027_598286,VIA,598027,598072,598286,598308,604121,0.00658
598027_598286,VIA,598027,598073,598286,598309,604121,0.010979
598027_598286,VIA,598027,598074,598286,598310,604121,0.004996
598027_598286,VIA,598027,598075,598286,598311,604121,0.027691
598027_598286,VIA,598027,598076,598286,598312,604121,0.048414
598027_598286,VIA,598027,598077,598286,598313,604121,0.020033
598027_598286,VIA,598027,598078,598286,598314,604121,0.020607
598027_598286,VIA,598027,598079,598286,598315,604121,0.00857
598027_598286,VIA,598027,598080,598286,598316,604121,0.006956
598027_598286,VIA,598027,598081,598286,598317,604121,0.022806
598027_598286,VIA,598027,598082,598286,598318,604121,0.010155
598027_598286,VIA,598027,598083,598286,598319,604121,0.006582
598027_598286,VIA,598027,598084,598286,598320,604121,0.009996
598027_598286,VIA,598027,598085,598286,598321,604121,0.025874
598027_598286,VIA,598027,598086,598286,598322,604121,0.033889
598027_598286,VIA,598027,598087,598286,598323,604121,0.011247
598027_598286,VIA,598027,598088,598286,598324,604121,0.006005
598027_598286,VIA,598027,598089,598286,598325,604121,0.005005
