vehicle_set_id,number_of_vehicles,creation_time_laps,type
593326,10,6.404006,random
594017,30,11.48968,random
595464,50,19.505311,random
598026,10,2.991266,random
598481,10,3.414126,random
599046,30,8.252541,random
600702,50,15.741219,random
603603,10,2.56779,random
