vehicle_id,vehicle_creation_time,legal_requirements,technical_requirements,average_speed,earliest_departure,latest_arrival,vehicle_set_id,total_route_nodes_created
864748,0.029735,standard,standard,60.0,2026-02-16T01:24:57.036164,2026-02-16T02:24:57.036164,864369,24
864774,0.026119,standard,standard,60.0,2026-02-16T01:24:57.175209,2026-02-16T02:24:57.175209,864369,34
864810,0.050127,standard,standard,60.0,2026-02-16T01:24:57.366403,2026-02-16T02:24:57.366403,864369,68
864880,0.014803,standard,standard,60.0,2026-02-16T01:24:57.691290,2026-02-16T02:24:57.691290,864369,29
864911,0.01758,standard,standard,60.0,2026-02-16T01:24:57.836410,2026-02-16T02:24:57.836410,864369,26
864939,0.024853,standard,standard,60.0,2026-02-16T01:24:57.974019,2026-02-16T02:24:57.974019,864369,34
864975,0.030687,standard,standard,60.0,2026-02-16T01:24:58.156200,2026-02-16T02:24:58.156200,864369,62
865039,0.025906,standard,standard,60.0,2026-02-16T01:24:58.466311,2026-02-16T02:24:58.466311,864369,88
865129,0.022081,standard,standard,60.0,2026-02-16T01:24:58.836116,2026-02-16T02:24:58.836116,864369,61
865192,0.022134,standard,standard,60.0,2026-02-16T01:24:59.110178,2026-02-16T02:24:59.110178,864369,23
865217,0.014859,standard,standard,60.0,2026-02-16T01:24:59.242224,2026-02-16T02:24:59.242224,864369,17
865236,0.021243,standard,standard,60.0,2026-02-16T01:24:59.376663,2026-02-16T02:24:59.376663,864369,56
865294,0.020867,standard,standard,60.0,2026-02-16T01:24:59.615521,2026-02-16T02:24:59.615521,864369,58
865355,0.096328,standard,standard,60.0,2026-02-16T01:24:59.958366,2026-02-16T02:24:59.958366,865354,76
865433,0.041925,standard,standard,60.0,2026-02-16T01:25:00.384837,2026-02-16T02:25:00.384837,865354,92
865527,0.019415,standard,standard,60.0,2026-02-16T01:25:00.883533,2026-02-16T02:25:00.883533,865354,27
865556,0.01315,standard,standard,60.0,2026-02-16T01:25:01.038975,2026-02-16T02:25:01.038975,865354,14
865572,0.048128,standard,standard,60.0,2026-02-16T01:25:01.136159,2026-02-16T02:25:01.136159,865354,106
865680,0.074036,standard,standard,60.0,2026-02-16T01:25:01.725992,2026-02-16T02:25:01.725992,865354,38
865720,0.011752,standard,standard,60.0,2026-02-16T01:25:01.926153,2026-02-16T02:25:01.926153,865354,31
865753,0.018259,standard,standard,60.0,2026-02-16T01:25:02.066126,2026-02-16T02:25:02.066126,865354,32
865787,0.026928,standard,standard,60.0,2026-02-16T01:25:02.214908,2026-02-16T02:25:02.214908,865354,31
865820,0.006656,standard,standard,60.0,2026-02-16T01:25:02.365779,2026-02-16T02:25:02.365779,865354,2
865824,0.088848,standard,standard,60.0,2026-02-16T01:25:02.410177,2026-02-16T02:25:02.410177,865354,76
865902,0.021622,standard,standard,60.0,2026-02-16T01:25:02.845824,2026-02-16T02:25:02.845824,865354,31
865935,0.01987,standard,standard,60.0,2026-02-16T01:25:02.998444,2026-02-16T02:25:02.998444,865354,38
865975,0.030997,standard,standard,60.0,2026-02-16T01:25:03.166245,2026-02-16T02:25:03.166245,865354,50
866027,0.01016,standard,standard,60.0,2026-02-16T01:25:03.408966,2026-02-16T02:25:03.408966,865354,21
866050,0.015931,standard,standard,60.0,2026-02-16T01:25:03.528135,2026-02-16T02:25:03.528135,865354,30
866082,0.026207,standard,standard,60.0,2026-02-16T01:25:03.750236,2026-02-16T02:25:03.754255,865354,48
866132,0.01835,standard,standard,60.0,2026-02-16T01:25:04.040330,2026-02-16T02:25:04.040330,865354,29
866163,0.019118,standard,standard,60.0,2026-02-16T01:25:04.179281,2026-02-16T02:25:04.179281,865354,48
866213,0.027622,standard,standard,60.0,2026-02-16T01:25:04.386100,2026-02-16T02:25:04.386100,865354,67
866282,0.015285,standard,standard,60.0,2026-02-16T01:25:04.684478,2026-02-16T02:25:04.684478,865354,22
866306,0.012951,standard,standard,60.0,2026-02-16T01:25:04.807738,2026-02-16T02:25:04.807738,865354,12
866320,0.016419,standard,standard,60.0,2026-02-16T01:25:04.922065,2026-02-16T02:25:04.922065,865354,25
866347,0.029736,standard,standard,60.0,2026-02-16T01:25:05.059846,2026-02-16T02:25:05.060369,865354,64
866413,0.007159,standard,standard,60.0,2026-02-16T01:25:05.358259,2026-02-16T02:25:05.358259,865354,26
866442,0.089308,standard,standard,60.0,2026-02-16T01:25:05.575381,2026-02-16T02:25:05.575381,866441,55
866499,0.017379,standard,standard,60.0,2026-02-16T01:25:05.985171,2026-02-16T02:25:05.985171,866441,31
866532,0.006059,standard,standard,60.0,2026-02-16T01:25:06.144995,2026-02-16T02:25:06.144995,866441,8
866542,0.011996,standard,standard,60.0,2026-02-16T01:25:06.212184,2026-02-16T02:25:06.212184,866441,32
866576,0.004009,standard,standard,60.0,2026-02-16T01:25:06.395102,2026-02-16T02:25:06.395102,866441,5
866583,0.036163,standard,standard,60.0,2026-02-16T01:25:06.462931,2026-02-16T02:25:06.462931,866441,72
866657,0.030407,standard,standard,60.0,2026-02-16T01:25:06.834604,2026-02-16T02:25:06.834604,866441,69
866728,0.016184,standard,standard,60.0,2026-02-16T01:25:07.166115,2026-02-16T02:25:07.166115,866441,31
866761,0.017539,standard,standard,60.0,2026-02-16T01:25:07.308741,2026-02-16T02:25:07.308741,866441,43
866806,0.020485,standard,standard,60.0,2026-02-16T01:25:07.494610,2026-02-16T02:25:07.494610,866441,50
866859,0.062707,standard,standard,60.0,2026-02-16T01:25:07.752966,2026-02-16T02:25:07.752966,866858,47
866908,0.029408,standard,standard,60.0,2026-02-16T01:25:08.008314,2026-02-16T02:25:08.008314,866858,74
866984,0.013011,standard,standard,60.0,2026-02-16T01:25:08.360078,2026-02-16T02:25:08.360078,866858,27
867013,0.010997,standard,standard,60.0,2026-02-16T01:25:08.494302,2026-02-16T02:25:08.494302,866858,30
867045,0.020787,standard,standard,60.0,2026-02-16T01:25:08.660240,2026-02-16T02:25:08.660240,866858,35
867082,0.029293,standard,standard,60.0,2026-02-16T01:25:08.821848,2026-02-16T02:25:08.821848,866858,62
867146,0.009064,standard,standard,60.0,2026-02-16T01:25:09.128351,2026-02-16T02:25:09.128351,866858,29
867177,0.00504,standard,standard,60.0,2026-02-16T01:25:09.325225,2026-02-16T02:25:09.325225,866858,12
867191,0.015594,standard,standard,60.0,2026-02-16T01:25:09.401580,2026-02-16T02:25:09.401580,866858,32
867225,0.022795,standard,standard,60.0,2026-02-16T01:25:09.549225,2026-02-16T02:25:09.549225,866858,48
867275,0.00795,standard,standard,60.0,2026-02-16T01:25:09.776039,2026-02-16T02:25:09.776039,866858,16
867293,0.014137,standard,standard,60.0,2026-02-16T01:25:09.865908,2026-02-16T02:25:09.865908,866858,22
867317,0.009728,standard,standard,60.0,2026-02-16T01:25:09.982239,2026-02-16T02:25:09.982239,866858,14
867333,0.036295,standard,standard,60.0,2026-02-16T01:25:10.077493,2026-02-16T02:25:10.077493,866858,64
867399,0.029871,standard,standard,60.0,2026-02-16T01:25:10.401799,2026-02-16T02:25:10.401799,866858,78
867480,0.053589,standard,standard,60.0,2026-02-16T01:25:10.878226,2026-02-16T02:25:10.878226,867479,26
867508,0.009459,standard,standard,60.0,2026-02-16T01:25:11.045784,2026-02-16T02:25:11.045784,867479,22
867532,0.019538,standard,standard,60.0,2026-02-16T01:25:11.200595,2026-02-16T02:25:11.200595,867479,29
867563,0.024472,standard,standard,60.0,2026-02-16T01:25:11.374205,2026-02-16T02:25:11.374205,867479,30
867595,0.030876,standard,standard,60.0,2026-02-16T01:25:11.547300,2026-02-16T02:25:11.547300,867479,78
867675,0.029244,standard,standard,60.0,2026-02-16T01:25:11.871898,2026-02-16T02:25:11.871898,867479,66
867743,0.025567,standard,standard,60.0,2026-02-16T01:25:12.154445,2026-02-16T02:25:12.154445,867479,71
867816,0.016347,standard,standard,60.0,2026-02-16T01:25:12.536183,2026-02-16T02:25:12.536183,867479,41
867859,0.014023,standard,standard,60.0,2026-02-16T01:25:12.732035,2026-02-16T02:25:12.732035,867479,37
867898,0.01582,standard,standard,60.0,2026-02-16T01:25:12.898799,2026-02-16T02:25:12.898799,867479,22
867922,0.015767,standard,standard,60.0,2026-02-16T01:25:13.033313,2026-02-16T02:25:13.033313,867479,27
867951,0.01009,standard,standard,60.0,2026-02-16T01:25:13.178613,2026-02-16T02:25:13.178613,867479,14
867967,0.011065,standard,standard,60.0,2026-02-16T01:25:13.273994,2026-02-16T02:25:13.273994,867479,29
867998,0.012999,standard,standard,60.0,2026-02-16T01:25:13.436007,2026-02-16T02:25:13.436007,867479,25
868025,0.071987,standard,standard,60.0,2026-02-16T01:25:13.593363,2026-02-16T02:25:13.593363,867479,96
868123,0.022985,standard,standard,60.0,2026-02-16T01:25:14.126171,2026-02-16T02:25:14.126171,867479,66
868191,0.041445,standard,standard,60.0,2026-02-16T01:25:14.458234,2026-02-16T02:25:14.458234,867479,80
868273,0.031975,standard,standard,60.0,2026-02-16T01:25:14.858146,2026-02-16T02:25:14.858146,867479,54
868329,0.016583,standard,standard,60.0,2026-02-16T01:25:15.096065,2026-02-16T02:25:15.096065,867479,32
868363,0.029175,standard,standard,60.0,2026-02-16T01:25:15.256175,2026-02-16T02:25:15.256175,867479,64
868430,0.153433,standard,standard,60.0,2026-02-16T01:25:15.649097,2026-02-16T02:25:15.649097,868429,59
868491,0.020986,standard,standard,60.0,2026-02-16T01:25:16.112689,2026-02-16T02:25:16.112689,868429,17
868510,0.026712,standard,standard,60.0,2026-02-16T01:25:16.237635,2026-02-16T02:25:16.237635,868429,27
868539,0.066733,standard,standard,60.0,2026-02-16T01:25:16.492476,2026-02-16T02:25:16.492476,868429,97
868638,0.030928,standard,standard,60.0,2026-02-16T01:25:17.116075,2026-02-16T02:25:17.116075,868429,59
868699,0.025412,standard,standard,60.0,2026-02-16T01:25:17.380096,2026-02-16T02:25:17.380096,868429,44
868745,0.015139,standard,standard,60.0,2026-02-16T01:25:17.594089,2026-02-16T02:25:17.594089,868429,29
868776,0.02243,standard,standard,60.0,2026-02-16T01:25:17.757809,2026-02-16T02:25:17.757809,868429,45
868823,0.060972,standard,standard,60.0,2026-02-16T01:25:18.000827,2026-02-16T02:25:18.000827,868429,74
868899,0.022903,standard,standard,60.0,2026-02-16T01:25:18.344933,2026-02-16T02:25:18.344933,868429,37
868938,0.013574,standard,standard,60.0,2026-02-16T01:25:18.524849,2026-02-16T02:25:18.524849,868429,20
868960,0.020827,standard,standard,60.0,2026-02-16T01:25:18.649128,2026-02-16T02:25:18.649128,868429,41
869003,0.019742,standard,standard,60.0,2026-02-16T01:25:18.855997,2026-02-16T02:25:18.855997,868429,62
869067,0.026806,standard,standard,60.0,2026-02-16T01:25:19.169531,2026-02-16T02:25:19.169531,868429,69
869138,0.034023,standard,standard,60.0,2026-02-16T01:25:19.444468,2026-02-16T02:25:19.444468,868429,59
869199,0.033838,standard,standard,60.0,2026-02-16T01:25:19.726178,2026-02-16T02:25:19.726178,868429,34
869235,0.035025,standard,standard,60.0,2026-02-16T01:25:19.955855,2026-02-16T02:25:19.955855,868429,70
869307,0.018072,standard,standard,60.0,2026-02-16T01:25:20.322195,2026-02-16T02:25:20.322195,868429,36
869345,0.024649,standard,standard,60.0,2026-02-16T01:25:20.489675,2026-02-16T02:25:20.489675,868429,31
869378,0.019524,standard,standard,60.0,2026-02-16T01:25:20.639712,2026-02-16T02:25:20.639712,868429,56
869436,0.03926,standard,standard,60.0,2026-02-16T01:25:20.879434,2026-02-16T02:25:20.879434,868429,60
869498,0.050337,standard,standard,60.0,2026-02-16T01:25:21.286864,2026-02-16T02:25:21.286864,868429,74
869574,0.015932,standard,standard,60.0,2026-02-16T01:25:21.607181,2026-02-16T02:25:21.607181,868429,58
869634,0.020634,standard,standard,60.0,2026-02-16T01:25:21.857055,2026-02-16T02:25:21.857055,868429,57
869693,0.027563,standard,standard,60.0,2026-02-16T01:25:22.127248,2026-02-16T02:25:22.127248,868429,69
869765,0.099185,standard,standard,60.0,2026-02-16T01:25:22.568303,2026-02-16T02:25:22.568303,869764,37
869804,0.062102,standard,standard,60.0,2026-02-16T01:25:22.887553,2026-02-16T02:25:22.887553,869764,81
869887,0.018261,standard,standard,60.0,2026-02-16T01:25:23.408075,2026-02-16T02:25:23.408075,869764,41
869930,0.025443,standard,standard,60.0,2026-02-16T01:25:23.653029,2026-02-16T02:25:23.653029,869764,36
869968,0.06305,standard,standard,60.0,2026-02-16T01:25:23.928694,2026-02-16T02:25:23.928694,869764,79
870049,0.01692,standard,standard,60.0,2026-02-16T01:25:24.389826,2026-02-16T02:25:24.389826,869764,35
870086,0.052405,standard,standard,60.0,2026-02-16T01:25:24.642457,2026-02-16T02:25:24.642457,869764,70
870158,0.065111,standard,standard,60.0,2026-02-16T01:25:25.020951,2026-02-16T02:25:25.020951,869764,103
870263,0.042288,standard,standard,60.0,2026-02-16T01:25:25.486875,2026-02-16T02:25:25.486875,869764,102
870367,0.027732,standard,standard,60.0,2026-02-16T01:25:25.936297,2026-02-16T02:25:25.936297,869764,72
870442,0.082686,standard,standard,60.0,2026-02-16T01:25:26.286189,2026-02-16T02:25:26.286189,870441,20
870464,0.019934,standard,standard,60.0,2026-02-16T01:25:26.525984,2026-02-16T02:25:26.525984,870441,29
870495,0.023827,standard,standard,60.0,2026-02-16T01:25:26.834734,2026-02-16T02:25:26.834734,870441,30
870527,0.027668,standard,standard,60.0,2026-02-16T01:25:27.065848,2026-02-16T02:25:27.065848,870441,39
870568,0.03608,standard,standard,60.0,2026-02-16T01:25:27.294231,2026-02-16T02:25:27.294231,870441,53
870623,0.022544,standard,standard,60.0,2026-02-16T01:25:27.556019,2026-02-16T02:25:27.556019,870441,50
870675,0.039194,standard,standard,60.0,2026-02-16T01:25:27.784796,2026-02-16T02:25:27.784796,870441,85
870762,0.011569,standard,standard,60.0,2026-02-16T01:25:28.186177,2026-02-16T02:25:28.186177,870441,37
870801,0.039025,standard,standard,60.0,2026-02-16T01:25:28.356754,2026-02-16T02:25:28.356754,870441,91
870894,0.048869,standard,standard,60.0,2026-02-16T01:25:28.820168,2026-02-16T02:25:28.820168,870441,74
870970,0.02091,standard,standard,60.0,2026-02-16T01:25:29.205130,2026-02-16T02:25:29.205130,870441,30
871002,0.022143,standard,standard,60.0,2026-02-16T01:25:29.376049,2026-02-16T02:25:29.376049,870441,71
871075,0.02341,standard,standard,60.0,2026-02-16T01:25:29.686392,2026-02-16T02:25:29.686392,870441,64
871141,0.054399,standard,standard,60.0,2026-02-16T01:25:29.978975,2026-02-16T02:25:29.978975,870441,31
871174,0.01903,standard,standard,60.0,2026-02-16T01:25:30.183227,2026-02-16T02:25:30.183227,870441,40
871217,0.091957,standard,standard,60.0,2026-02-16T01:25:30.543668,2026-02-16T02:25:30.543668,871216,44
871263,0.013909,standard,standard,60.0,2026-02-16T01:25:30.893912,2026-02-16T02:25:30.893912,871216,13
871278,0.064092,standard,standard,60.0,2026-02-16T01:25:31.019742,2026-02-16T02:25:31.019742,871216,89
871369,0.040093,standard,standard,60.0,2026-02-16T01:25:31.560165,2026-02-16T02:25:31.560165,871216,60
871431,0.009816,standard,standard,60.0,2026-02-16T01:25:31.924970,2026-02-16T02:25:31.924970,871216,3
871436,0.026727,standard,standard,60.0,2026-02-16T01:25:32.136578,2026-02-16T02:25:32.136578,871216,33
871471,0.014989,standard,standard,60.0,2026-02-16T01:25:32.368158,2026-02-16T02:25:32.368158,871216,50
871523,0.066692,standard,standard,60.0,2026-02-16T01:25:32.652088,2026-02-16T02:25:32.652088,871216,101
871626,0.046755,standard,standard,60.0,2026-02-16T01:25:33.275204,2026-02-16T02:25:33.275204,871216,93
871721,0.044864,standard,standard,60.0,2026-02-16T01:25:33.741106,2026-02-16T02:25:33.741106,871216,61
871784,0.032668,standard,standard,60.0,2026-02-16T01:25:34.096269,2026-02-16T02:25:34.096269,871216,91
871877,0.031666,standard,standard,60.0,2026-02-16T01:25:34.494781,2026-02-16T02:25:34.494781,871216,27
871906,0.031337,standard,standard,60.0,2026-02-16T01:25:34.645975,2026-02-16T02:25:34.645975,871216,62
871970,0.038165,standard,standard,60.0,2026-02-16T01:25:34.918107,2026-02-16T02:25:34.918107,871216,96
872068,0.027242,standard,standard,60.0,2026-02-16T01:25:35.383642,2026-02-16T02:25:35.383642,871216,67
872137,0.014149,standard,standard,60.0,2026-02-16T01:25:35.727068,2026-02-16T02:25:35.727068,871216,29
872168,0.036544,standard,standard,60.0,2026-02-16T01:25:35.885811,2026-02-16T02:25:35.885811,871216,86
872256,0.016587,standard,standard,60.0,2026-02-16T01:25:36.244110,2026-02-16T02:25:36.244110,871216,32
872290,0.032063,standard,standard,60.0,2026-02-16T01:25:36.467862,2026-02-16T02:25:36.467862,871216,51
872343,0.029785,standard,standard,60.0,2026-02-16T01:25:36.800748,2026-02-16T02:25:36.800748,871216,74
872420,0.081776,standard,standard,60.0,2026-02-16T01:25:37.223433,2026-02-16T02:25:37.223433,872419,43
872465,0.014917,standard,standard,60.0,2026-02-16T01:25:37.539001,2026-02-16T02:25:37.539001,872419,29
872496,0.047998,standard,standard,60.0,2026-02-16T01:25:37.785552,2026-02-16T02:25:37.785552,872419,56
872554,0.019722,standard,standard,60.0,2026-02-16T01:25:38.124199,2026-02-16T02:25:38.124199,872419,36
872592,0.026467,standard,standard,60.0,2026-02-16T01:25:38.300651,2026-02-16T02:25:38.300651,872419,61
872655,0.033216,standard,standard,60.0,2026-02-16T01:25:38.572657,2026-02-16T02:25:38.572657,872419,64
872721,0.020081,standard,standard,60.0,2026-02-16T01:25:38.866893,2026-02-16T02:25:38.866893,872419,48
872771,0.019246,standard,standard,60.0,2026-02-16T01:25:39.105212,2026-02-16T02:25:39.105212,872419,47
872820,0.020449,standard,standard,60.0,2026-02-16T01:25:39.317169,2026-02-16T02:25:39.317169,872419,48
872870,0.121579,standard,standard,60.0,2026-02-16T01:25:39.554198,2026-02-16T02:25:39.554198,872419,91
872963,0.034485,standard,standard,60.0,2026-02-16T01:25:40.026030,2026-02-16T02:25:40.026030,872419,41
873006,0.023052,standard,standard,60.0,2026-02-16T01:25:40.266908,2026-02-16T02:25:40.266908,872419,71
873079,0.020914,standard,standard,60.0,2026-02-16T01:25:40.566038,2026-02-16T02:25:40.566038,872419,34
873115,0.018693,standard,standard,60.0,2026-02-16T01:25:40.754915,2026-02-16T02:25:40.754915,872419,40
873157,0.024121,standard,standard,60.0,2026-02-16T01:25:40.946082,2026-02-16T02:25:40.946082,872419,79
873238,0.032865,standard,standard,60.0,2026-02-16T01:25:41.294332,2026-02-16T02:25:41.294332,872419,72
873312,0.041619,standard,standard,60.0,2026-02-16T01:25:41.625118,2026-02-16T02:25:41.625118,872419,84
873398,0.031188,standard,standard,60.0,2026-02-16T01:25:41.991760,2026-02-16T02:25:41.991760,872419,83
873483,0.031039,standard,standard,60.0,2026-02-16T01:25:42.398783,2026-02-16T02:25:42.398783,872419,76
873561,0.016221,standard,standard,60.0,2026-02-16T01:25:42.720253,2026-02-16T02:25:42.720253,872419,12
873575,0.018851,standard,standard,60.0,2026-02-16T01:25:42.816509,2026-02-16T02:25:42.816509,872419,54
873631,0.050832,standard,standard,60.0,2026-02-16T01:25:43.086160,2026-02-16T02:25:43.086160,872419,71
873704,0.029063,standard,standard,60.0,2026-02-16T01:25:43.499741,2026-02-16T02:25:43.499741,872419,87
873793,0.018833,standard,standard,60.0,2026-02-16T01:25:44.004104,2026-02-16T02:25:44.004104,872419,17
873812,0.033282,standard,standard,60.0,2026-02-16T01:25:44.156552,2026-02-16T02:25:44.156552,872419,76
873891,0.065591,standard,standard,60.0,2026-02-16T01:25:44.690748,2026-02-16T02:25:44.690748,873890,39
873932,0.019456,standard,standard,60.0,2026-02-16T01:25:44.925360,2026-02-16T02:25:44.925360,873890,31
873965,0.018072,standard,standard,60.0,2026-02-16T01:25:45.089911,2026-02-16T02:25:45.089911,873890,35
874002,0.017283,standard,standard,60.0,2026-02-16T01:25:45.295143,2026-02-16T02:25:45.295143,873890,49
874053,0.014945,standard,standard,60.0,2026-02-16T01:25:45.516177,2026-02-16T02:25:45.516177,873890,44
874099,0.042709,standard,standard,60.0,2026-02-16T01:25:45.746323,2026-02-16T02:25:45.746323,873890,90
874191,0.013746,standard,standard,60.0,2026-02-16T01:25:46.125256,2026-02-16T02:25:46.125256,873890,37
874230,0.066796,standard,standard,60.0,2026-02-16T01:25:46.454116,2026-02-16T02:25:46.454116,873890,111
874343,0.021386,standard,standard,60.0,2026-02-16T01:25:47.098315,2026-02-16T02:25:47.098315,873890,56
874401,0.024539,standard,standard,60.0,2026-02-16T01:25:47.356387,2026-02-16T02:25:47.356387,873890,39
874443,0.078016,standard,standard,60.0,2026-02-16T01:25:47.608683,2026-02-16T02:25:47.608683,874442,32
874477,0.027178,standard,standard,60.0,2026-02-16T01:25:47.885052,2026-02-16T02:25:47.885052,874442,59
874538,0.007921,standard,standard,60.0,2026-02-16T01:25:48.148082,2026-02-16T02:25:48.148082,874442,35
874575,0.01001,standard,standard,60.0,2026-02-16T01:25:48.320651,2026-02-16T02:25:48.320651,874442,22
874599,0.031387,standard,standard,60.0,2026-02-16T01:25:48.464847,2026-02-16T02:25:48.464847,874442,91
874692,0.025598,standard,standard,60.0,2026-02-16T01:25:48.956174,2026-02-16T02:25:48.956174,874442,62
874756,0.032793,standard,standard,60.0,2026-02-16T01:25:49.225106,2026-02-16T02:25:49.225106,874442,63
874821,0.018388,standard,standard,60.0,2026-02-16T01:25:49.506537,2026-02-16T02:25:49.506537,874442,38
874861,0.007504,standard,standard,60.0,2026-02-16T01:25:49.698407,2026-02-16T02:25:49.698407,874442,15
874878,0.011224,standard,standard,60.0,2026-02-16T01:25:49.805970,2026-02-16T02:25:49.805970,874442,15
874895,0.060945,standard,standard,60.0,2026-02-16T01:25:49.918582,2026-02-16T02:25:49.918582,874442,86
874983,0.021602,standard,standard,60.0,2026-02-16T01:25:50.306336,2026-02-16T02:25:50.306336,874442,70
875055,0.020728,standard,standard,60.0,2026-02-16T01:25:50.645874,2026-02-16T02:25:50.645874,874442,52
875109,0.034407,standard,standard,60.0,2026-02-16T01:25:50.906663,2026-02-16T02:25:50.906663,874442,70
875181,0.016309,standard,standard,60.0,2026-02-16T01:25:51.246292,2026-02-16T02:25:51.246292,874442,48
875232,0.052464,standard,standard,60.0,2026-02-16T01:25:51.518888,2026-02-16T02:25:51.518888,875231,24
875258,0.01534,standard,standard,60.0,2026-02-16T01:25:51.716231,2026-02-16T02:25:51.716231,875231,19
875279,0.049991,standard,standard,60.0,2026-02-16T01:25:51.874785,2026-02-16T02:25:51.874785,875231,69
875350,0.017572,standard,standard,60.0,2026-02-16T01:25:52.249267,2026-02-16T02:25:52.249267,875231,41
875393,0.018307,standard,standard,60.0,2026-02-16T01:25:52.435887,2026-02-16T02:25:52.435887,875231,40
875435,0.027264,standard,standard,60.0,2026-02-16T01:25:52.655898,2026-02-16T02:25:52.655898,875231,37
875474,0.071148,standard,standard,60.0,2026-02-16T01:25:52.874817,2026-02-16T02:25:52.874817,875231,28
875504,0.024605,standard,standard,60.0,2026-02-16T01:25:53.115858,2026-02-16T02:25:53.115858,875231,68
875574,0.016631,standard,standard,60.0,2026-02-16T01:25:53.430712,2026-02-16T02:25:53.430712,875231,45
875621,0.040749,standard,standard,60.0,2026-02-16T01:25:53.645488,2026-02-16T02:25:53.645488,875231,50
875673,0.034159,standard,standard,60.0,2026-02-16T01:25:54.039057,2026-02-16T02:25:54.039057,875231,42
875717,0.01386,standard,standard,60.0,2026-02-16T01:25:54.251134,2026-02-16T02:25:54.251134,875231,29
875748,0.023906,standard,standard,60.0,2026-02-16T01:25:54.427352,2026-02-16T02:25:54.427352,875231,44
875794,0.020461,standard,standard,60.0,2026-02-16T01:25:54.633209,2026-02-16T02:25:54.633209,875231,51
875847,0.011582,standard,standard,60.0,2026-02-16T01:25:54.875255,2026-02-16T02:25:54.875255,875231,15
875864,0.020821,standard,standard,60.0,2026-02-16T01:25:55.004345,2026-02-16T02:25:55.004345,875231,68
875934,0.009846,standard,standard,60.0,2026-02-16T01:25:55.393732,2026-02-16T02:25:55.393732,875231,15
