platoon_id,number_of_events,vehicle_set,test_case_duration_time
1260755,2,1095330,42.917197465896606
1260758,2,1095330,42.917197465896606
1260769,2,1095330,42.917197465896606
1260942,2,1095330,42.917197465896606
1260984,2,1095330,42.917197465896606
1261147,50,1096969,43.2072811126709
1261266,32,1096969,43.2072811126709
1261041,17,1096969,43.2072811126709
1261061,16,1096969,43.2072811126709
1261120,15,1096969,43.2072811126709
1261343,15,1096969,43.2072811126709
1261255,12,1096969,43.2072811126709
1261392,11,1096969,43.2072811126709
1261095,9,1096969,43.2072811126709
1261080,8,1096969,43.2072811126709
1261100,8,1096969,43.2072811126709
1261049,4,1096969,43.2072811126709
1261113,4,1096969,43.2072811126709
1261126,4,1096969,43.2072811126709
1261133,4,1096969,43.2072811126709
1261340,3,1096969,43.2072811126709
1261058,2,1096969,43.2072811126709
1261077,2,1096969,43.2072811126709
1261252,2,1096969,43.2072811126709
1261502,137,1098520,116.06968140602112
1261438,52,1098520,116.06968140602112
1261725,35,1098520,116.06968140602112
1261620,31,1098520,116.06968140602112
1262113,31,1098520,116.06968140602112
1261947,30,1098520,116.06968140602112
1261514,29,1098520,116.06968140602112
1261465,19,1098520,116.06968140602112
1261706,19,1098520,116.06968140602112
1261800,19,1098520,116.06968140602112
1261421,11,1098520,116.06968140602112
1261681,11,1098520,116.06968140602112
1261789,11,1098520,116.06968140602112
1261571,10,1098520,116.06968140602112
1261591,7,1098520,116.06968140602112
1262045,6,1098520,116.06968140602112
1261431,4,1098520,116.06968140602112
1261418,2,1098520,116.06968140602112
1261837,2,1098520,116.06968140602112
1262363,300,1100496,145.12790846824646
1262215,84,1100496,145.12790846824646
1262278,31,1100496,145.12790846824646
1262733,25,1100496,145.12790846824646
1262883,19,1100496,145.12790846824646
1262178,18,1100496,145.12790846824646
1262192,12,1100496,145.12790846824646
1262710,12,1100496,145.12790846824646
1262782,8,1100496,145.12790846824646
1262273,3,1100496,145.12790846824646
1262923,256,1102003,211.00871300697327
1263334,63,1102003,211.00871300697327
1263001,61,1102003,211.00871300697327
1263457,55,1102003,211.00871300697327
1263411,45,1102003,211.00871300697327
1263228,35,1102003,211.00871300697327
1263106,14,1102003,211.00871300697327
1263616,9,1102003,211.00871300697327
1263155,8,1102003,211.00871300697327
1263290,8,1102003,211.00871300697327
1263574,8,1102003,211.00871300697327
1263450,7,1102003,211.00871300697327
1263129,5,1102003,211.00871300697327
1263225,5,1102003,211.00871300697327
1263405,5,1102003,211.00871300697327
1263763,5,1102003,211.00871300697327
1263250,4,1102003,211.00871300697327
1263408,4,1102003,211.00871300697327
1262920,2,1102003,211.00871300697327
1263222,2,1102003,211.00871300697327
1263247,2,1102003,211.00871300697327
1263852,133,1103878,145.5173740386963
1263849,97,1103878,145.5173740386963
1263894,41,1103878,145.5173740386963
1264162,31,1103878,145.5173740386963
1264053,22,1103878,145.5173740386963
1263977,11,1103878,145.5173740386963
1264034,10,1103878,145.5173740386963
1263832,9,1103878,145.5173740386963
1263964,8,1103878,145.5173740386963
1263889,5,1103878,145.5173740386963
1264464,5,1103878,145.5173740386963
1263822,4,1103878,145.5173740386963
1264223,4,1103878,145.5173740386963
1264335,3,1103878,145.5173740386963
1263829,2,1103878,145.5173740386963
1263959,2,1103878,145.5173740386963
1264096,2,1103878,145.5173740386963
1264495,49,1105498,114.03557682037354
1264756,32,1105498,114.03557682037354
1264538,23,1105498,114.03557682037354
1264694,23,1105498,114.03557682037354
1264809,20,1105498,114.03557682037354
1264484,18,1105498,114.03557682037354
1264582,15,1105498,114.03557682037354
1264828,12,1105498,114.03557682037354
1264527,11,1105498,114.03557682037354
1264790,10,1105498,114.03557682037354
1264640,9,1105498,114.03557682037354
1264473,8,1105498,114.03557682037354
1264745,6,1105498,114.03557682037354
1264871,5,1105498,114.03557682037354
1264627,4,1105498,114.03557682037354
1264742,4,1105498,114.03557682037354
1264635,3,1105498,114.03557682037354
1264632,2,1105498,114.03557682037354
1264657,2,1105498,114.03557682037354
1264668,2,1105498,114.03557682037354
1264671,2,1105498,114.03557682037354
1264674,2,1105498,114.03557682037354
1264739,2,1105498,114.03557682037354
1265012,65,1107079,138.3410017490387
1265019,51,1107079,138.3410017490387
1265119,45,1107079,138.3410017490387
1265208,21,1107079,138.3410017490387
1264943,20,1107079,138.3410017490387
1264891,18,1107079,138.3410017490387
1265263,17,1107079,138.3410017490387
1264982,14,1107079,138.3410017490387
1265239,11,1107079,138.3410017490387
1264929,10,1107079,138.3410017490387
1265246,6,1107079,138.3410017490387
1264932,5,1107079,138.3410017490387
1265392,4,1107079,138.3410017490387
1264926,2,1107079,138.3410017490387
1265009,2,1107079,138.3410017490387
1265113,2,1107079,138.3410017490387
1265116,2,1107079,138.3410017490387
1265260,2,1107079,138.3410017490387
1265812,47,1108688,173.9095323085785
1265843,45,1108688,173.9095323085785
1265740,29,1108688,173.9095323085785
1265597,27,1108688,173.9095323085785
1265663,27,1108688,173.9095323085785
1265931,26,1108688,173.9095323085785
1265972,26,1108688,173.9095323085785
1265437,17,1108688,173.9095323085785
1265470,14,1108688,173.9095323085785
1265637,13,1108688,173.9095323085785
1265497,12,1108688,173.9095323085785
1265557,11,1108688,173.9095323085785
1265578,10,1108688,173.9095323085785
1265431,9,1108688,173.9095323085785
1265516,9,1108688,173.9095323085785
1265795,9,1108688,173.9095323085785
1265542,8,1108688,173.9095323085785
1265506,7,1108688,173.9095323085785
1266041,6,1108688,173.9095323085785
1265533,5,1108688,173.9095323085785
1265728,5,1108688,173.9095323085785
1265783,5,1108688,173.9095323085785
1265909,5,1108688,173.9095323085785
1265424,4,1108688,173.9095323085785
1265513,4,1108688,173.9095323085785
1265716,4,1108688,173.9095323085785
1265922,3,1108688,173.9095323085785
1265421,2,1108688,173.9095323085785
1266165,90,1110583,82.68991303443909
1266109,13,1110583,82.68991303443909
1266079,11,1110583,82.68991303443909
1266199,11,1110583,82.68991303443909
1266267,11,1110583,82.68991303443909
1266312,10,1110583,82.68991303443909
1266100,7,1110583,82.68991303443909
1266151,7,1110583,82.68991303443909
1266137,6,1110583,82.68991303443909
1266074,5,1110583,82.68991303443909
1266069,3,1110583,82.68991303443909
1266288,3,1110583,82.68991303443909
1266134,2,1110583,82.68991303443909
1266148,2,1110583,82.68991303443909
1266586,129,1111959,256.04057240486145
1266331,101,1111959,256.04057240486145
1266485,99,1111959,256.04057240486145
1266545,61,1111959,256.04057240486145
1266753,52,1111959,256.04057240486145
1266991,20,1111959,256.04057240486145
1266729,17,1111959,256.04057240486145
1266917,9,1111959,256.04057240486145
1266472,7,1111959,256.04057240486145
1266859,5,1111959,256.04057240486145
1266431,4,1111959,256.04057240486145
1266740,4,1111959,256.04057240486145
1266910,4,1111959,256.04057240486145
1267098,4,1111959,256.04057240486145
1266856,2,1111959,256.04057240486145
1267165,44,1113794,154.01746201515198
1267363,38,1113794,154.01746201515198
1267240,30,1113794,154.01746201515198
1267325,24,1113794,154.01746201515198
1267110,21,1113794,154.01746201515198
1267264,19,1113794,154.01746201515198
1267511,16,1113794,154.01746201515198
1267154,12,1113794,154.01746201515198
1267388,11,1113794,154.01746201515198
1267145,9,1113794,154.01746201515198
1267243,9,1113794,154.01746201515198
1267341,9,1113794,154.01746201515198
1267260,8,1113794,154.01746201515198
1267301,8,1113794,154.01746201515198
1267125,7,1113794,154.01746201515198
1267308,7,1113794,154.01746201515198
1267448,6,1113794,154.01746201515198
1267358,4,1113794,154.01746201515198
1267411,4,1113794,154.01746201515198
1267338,2,1113794,154.01746201515198
1267583,67,1115258,162.19899368286133
1267740,50,1115258,162.19899368286133
1267845,48,1115258,162.19899368286133
1267604,44,1115258,162.19899368286133
1267952,16,1115258,162.19899368286133
1267700,15,1115258,162.19899368286133
1267773,12,1115258,162.19899368286133
1267959,6,1115258,162.19899368286133
1267680,5,1115258,162.19899368286133
1267729,4,1115258,162.19899368286133
1267922,4,1115258,162.19899368286133
1267991,4,1115258,162.19899368286133
1267735,3,1115258,162.19899368286133
1267925,3,1115258,162.19899368286133
1268003,3,1115258,162.19899368286133
1267677,2,1115258,162.19899368286133
1267732,2,1115258,162.19899368286133
1267930,2,1115258,162.19899368286133
1267933,2,1115258,162.19899368286133
1268093,44,1116884,134.0420904159546
1268008,40,1116884,134.0420904159546
1268346,33,1116884,134.0420904159546
1268176,27,1116884,134.0420904159546
1268264,15,1116884,134.0420904159546
1268321,14,1116884,134.0420904159546
1268155,11,1116884,134.0420904159546
1268239,10,1116884,134.0420904159546
1268249,10,1116884,134.0420904159546
1268296,9,1116884,134.0420904159546
1268228,6,1116884,134.0420904159546
1268337,5,1116884,134.0420904159546
1268221,4,1116884,134.0420904159546
1268313,4,1116884,134.0420904159546
1268087,2,1116884,134.0420904159546
1268090,2,1116884,134.0420904159546
1268418,2,1116884,134.0420904159546
1268601,76,1118501,269.4358389377594
1268652,63,1118501,269.4358389377594
1268718,48,1118501,269.4358389377594
1268476,31,1118501,269.4358389377594
1268562,20,1118501,269.4358389377594
1268441,12,1118501,269.4358389377594
1268810,10,1118501,269.4358389377594
1268869,9,1118501,269.4358389377594
1268543,8,1118501,269.4358389377594
1268625,8,1118501,269.4358389377594
1268637,8,1118501,269.4358389377594
1268430,6,1118501,269.4358389377594
1268534,6,1118501,269.4358389377594
1268531,5,1118501,269.4358389377594
1268423,4,1118501,269.4358389377594
1268464,4,1118501,269.4358389377594
1268511,4,1118501,269.4358389377594
1268689,4,1118501,269.4358389377594
1268715,4,1118501,269.4358389377594
1268471,3,1118501,269.4358389377594
1268552,3,1118501,269.4358389377594
1268499,2,1118501,269.4358389377594
1268518,2,1118501,269.4358389377594
1268559,2,1118501,269.4358389377594
1268709,2,1118501,269.4358389377594
1268712,2,1118501,269.4358389377594
1268886,2,1118501,269.4358389377594
1268985,2,1118501,269.4358389377594
1269307,160,1120301,35457.518167734146
1269168,91,1120301,35457.518167734146
1269041,82,1120301,35457.518167734146
1269348,56,1120301,35457.518167734146
1269418,37,1120301,35457.518167734146
1269491,30,1120301,35457.518167734146
1269006,20,1120301,35457.518167734146
1269155,13,1120301,35457.518167734146
1268988,11,1120301,35457.518167734146
1269617,11,1120301,35457.518167734146
1269700,8,1120301,35457.518167734146
1268995,4,1120301,35457.518167734146
1269038,2,1120301,35457.518167734146
1270032,127,1121893,356.1796119213104
1269966,99,1121893,356.1796119213104
1269895,83,1121893,356.1796119213104
1270219,56,1121893,356.1796119213104
1269823,17,1121893,356.1796119213104
1269866,15,1121893,356.1796119213104
1269820,12,1121893,356.1796119213104
1269854,11,1121893,356.1796119213104
1269993,8,1121893,356.1796119213104
1270187,8,1121893,356.1796119213104
1270125,7,1121893,356.1796119213104
1270206,7,1121893,356.1796119213104
1270470,7,1121893,356.1796119213104
1269983,5,1121893,356.1796119213104
1270283,4,1121893,356.1796119213104
1269960,2,1121893,356.1796119213104
1269963,2,1121893,356.1796119213104
1269990,2,1121893,356.1796119213104
1270180,2,1121893,356.1796119213104
1270631,198,1123714,348.0722875595093
1270679,96,1123714,348.0722875595093
1270832,49,1123714,348.0722875595093
1270505,36,1123714,348.0722875595093
1270543,19,1123714,348.0722875595093
1270580,16,1123714,348.0722875595093
1270927,10,1123714,348.0722875595093
1270611,9,1123714,348.0722875595093
1270906,8,1123714,348.0722875595093
1271012,7,1123714,348.0722875595093
1270885,4,1123714,348.0722875595093
1270540,2,1123714,348.0722875595093
1270628,2,1123714,348.0722875595093
1270899,2,1123714,348.0722875595093
1271088,2,1123714,348.0722875595093
1271370,132,1125397,288.3180899620056
1271195,67,1125397,288.3180899620056
1271555,55,1125397,288.3180899620056
1271451,50,1125397,288.3180899620056
1271242,16,1125397,288.3180899620056
1271332,15,1125397,288.3180899620056
1271735,14,1125397,288.3180899620056
1271347,12,1125397,288.3180899620056
1271440,6,1125397,288.3180899620056
1271762,6,1125397,288.3180899620056
1271669,5,1125397,288.3180899620056
1271776,4,1125397,288.3180899620056
1271550,3,1125397,288.3180899620056
1271678,3,1125397,288.3180899620056
1271239,2,1125397,288.3180899620056
1271773,2,1125397,288.3180899620056
1271892,135,1127257,240.5736484527588
1272089,64,1127257,240.5736484527588
1271825,33,1127257,240.5736484527588
1271975,18,1127257,240.5736484527588
1271836,14,1127257,240.5736484527588
1271864,14,1127257,240.5736484527588
1271799,9,1127257,240.5736484527588
1271816,5,1127257,240.5736484527588
1271962,5,1127257,240.5736484527588
1272022,5,1127257,240.5736484527588
1272031,5,1127257,240.5736484527588
1272015,4,1127257,240.5736484527588
1272211,4,1127257,240.5736484527588
1271819,3,1127257,240.5736484527588
1271833,3,1127257,240.5736484527588
1272010,3,1127257,240.5736484527588
1271941,2,1127257,240.5736484527588
1271971,2,1127257,240.5736484527588
1272503,75,1128854,314.0559320449829
1272438,65,1128854,314.0559320449829
1272715,47,1128854,314.0559320449829
1272354,35,1128854,314.0559320449829
1272802,29,1128854,314.0559320449829
1272379,27,1128854,314.0559320449829
1272873,27,1128854,314.0559320449829
1272655,19,1128854,314.0559320449829
1272926,12,1128854,314.0559320449829
1272335,11,1128854,314.0559320449829
1272959,11,1128854,314.0559320449829
1272693,10,1128854,314.0559320449829
1272342,6,1128854,314.0559320449829
1272831,6,1128854,314.0559320449829
1272850,5,1128854,314.0559320449829
1272369,4,1128854,314.0559320449829
1272842,3,1128854,314.0559320449829
1272847,3,1128854,314.0559320449829
1272652,2,1128854,314.0559320449829
1272712,2,1128854,314.0559320449829
1272766,2,1128854,314.0559320449829
1273152,93,1130708,226.52211737632751
1273385,42,1130708,226.52211737632751
1273327,21,1130708,226.52211737632751
1273085,18,1130708,226.52211737632751
1273052,17,1130708,226.52211737632751
1273288,15,1130708,226.52211737632751
1273005,13,1130708,226.52211737632751
1273119,10,1130708,226.52211737632751
1273368,7,1130708,226.52211737632751
1273030,6,1130708,226.52211737632751
1273041,6,1130708,226.52211737632751
1273108,6,1130708,226.52211737632751
1273138,6,1130708,226.52211737632751
1273301,4,1130708,226.52211737632751
1273317,4,1130708,226.52211737632751
1273278,3,1130708,226.52211737632751
1273283,3,1130708,226.52211737632751
1273324,3,1130708,226.52211737632751
1273149,2,1130708,226.52211737632751
1273771,175,1132262,490.8412094116211
1273627,94,1132262,490.8412094116211
1273632,44,1132262,490.8412094116211
1273793,41,1132262,490.8412094116211
1273722,40,1132262,490.8412094116211
1273464,32,1132262,490.8412094116211
1273510,30,1132262,490.8412094116211
1273851,18,1132262,490.8412094116211
1274228,13,1132262,490.8412094116211
1273489,11,1132262,490.8412094116211
1273603,11,1132262,490.8412094116211
1274166,11,1132262,490.8412094116211
1273569,10,1132262,490.8412094116211
1273752,10,1132262,490.8412094116211
1273778,10,1132262,490.8412094116211
1273588,8,1132262,490.8412094116211
1274148,5,1132262,490.8412094116211
1274156,4,1132262,490.8412094116211
1274151,3,1132262,490.8412094116211
1273624,2,1132262,490.8412094116211
1273719,2,1132262,490.8412094116211
1273787,2,1132262,490.8412094116211
1274253,2,1132262,490.8412094116211
1274264,2,1132262,490.8412094116211
1274386,114,1134235,353.9953715801239
1274415,64,1134235,353.9953715801239
1274945,37,1134235,353.9953715801239
1274567,33,1134235,353.9953715801239
1274881,31,1134235,353.9953715801239
1274522,23,1134235,353.9953715801239
1274671,20,1134235,353.9953715801239
1274758,19,1134235,353.9953715801239
1274632,15,1134235,353.9953715801239
1274696,10,1134235,353.9953715801239
1274508,5,1134235,353.9953715801239
1274661,4,1134235,353.9953715801239
1274742,4,1134235,353.9953715801239
1274517,3,1134235,353.9953715801239
1274668,2,1134235,353.9953715801239
1274718,2,1134235,353.9953715801239
1275183,28,1135932,195.66805863380432
1275040,27,1135932,195.66805863380432
1275018,25,1135932,195.66805863380432
1275130,22,1135932,195.66805863380432
1275021,19,1135932,195.66805863380432
1275118,19,1135932,195.66805863380432
1275092,17,1135932,195.66805863380432
1275264,10,1135932,195.66805863380432
1275224,8,1135932,195.66805863380432
1275231,7,1135932,195.66805863380432
1275077,6,1135932,195.66805863380432
1275175,5,1135932,195.66805863380432
1275123,4,1135932,195.66805863380432
1275354,3,1135932,195.66805863380432
1275074,2,1135932,195.66805863380432
1275115,2,1135932,195.66805863380432
1275244,2,1135932,195.66805863380432
1275247,2,1135932,195.66805863380432
1275250,2,1135932,195.66805863380432
1275411,122,1137529,388.3154957294464
1275715,113,1137529,388.3154957294464
1275561,81,1137529,388.3154957294464
1275392,20,1137529,388.3154957294464
1275359,19,1137529,388.3154957294464
1275546,14,1137529,388.3154957294464
1275696,12,1137529,388.3154957294464
1275846,8,1137529,388.3154957294464
1275830,7,1137529,388.3154957294464
1275861,6,1137529,388.3154957294464
1275383,5,1137529,388.3154957294464
1275866,5,1137529,388.3154957294464
1275380,2,1137529,388.3154957294464
1275712,2,1137529,388.3154957294464
1275827,2,1137529,388.3154957294464
1275843,2,1137529,388.3154957294464
1275875,2,1137529,388.3154957294464
1276335,99,1139335,506.31670236587524
1276187,84,1139335,506.31670236587524
1276092,71,1139335,506.31670236587524
1276584,64,1139335,506.31670236587524
1276044,60,1139335,506.31670236587524
1276247,33,1139335,506.31670236587524
1275989,20,1139335,506.31670236587524
1275993,20,1139335,506.31670236587524
1276312,12,1139335,506.31670236587524
1276033,11,1139335,506.31670236587524
1276168,10,1139335,506.31670236587524
1275972,9,1139335,506.31670236587524
1276716,6,1139335,506.31670236587524
1276449,5,1139335,506.31670236587524
1276805,4,1139335,506.31670236587524
1275967,3,1139335,506.31670236587524
1276089,3,1139335,506.31670236587524
1276711,3,1139335,506.31670236587524
1275964,2,1139335,506.31670236587524
1276425,2,1139335,506.31670236587524
1276913,108,1141282,263.72164273262024
1276824,59,1141282,263.72164273262024
1277131,36,1141282,263.72164273262024
1276849,15,1141282,263.72164273262024
1276869,8,1141282,263.72164273262024
1276980,7,1141282,263.72164273262024
1276815,4,1141282,263.72164273262024
1276896,4,1141282,263.72164273262024
1276903,4,1141282,263.72164273262024
1277074,4,1141282,263.72164273262024
1276812,2,1141282,263.72164273262024
1276821,2,1141282,263.72164273262024
1276910,2,1141282,263.72164273262024
1277369,215,1142755,601.9861550331116
1277406,103,1142755,601.9861550331116
1277674,40,1142755,601.9861550331116
1277622,32,1142755,601.9861550331116
1277236,30,1142755,601.9861550331116
1277249,24,1142755,601.9861550331116
1277575,24,1142755,601.9861550331116
1277214,19,1142755,601.9861550331116
1277274,17,1142755,601.9861550331116
1277324,15,1142755,601.9861550331116
1277310,11,1142755,601.9861550331116
1277649,11,1142755,601.9861550331116
1277353,7,1142755,601.9861550331116
1277205,5,1142755,601.9861550331116
1277533,5,1142755,601.9861550331116
1277566,5,1142755,601.9861550331116
1277202,2,1142755,601.9861550331116
1277233,2,1142755,601.9861550331116
1277307,2,1142755,601.9861550331116
1277366,2,1142755,601.9861550331116
1278003,2,1142755,601.9861550331116
1278058,63,1144266,233.9504632949829
1278089,47,1144266,233.9504632949829
1278246,15,1144266,233.9504632949829
1278281,15,1144266,233.9504632949829
1278299,13,1144266,233.9504632949829
1278218,12,1144266,233.9504632949829
1278320,10,1144266,233.9504632949829
1278201,9,1144266,233.9504632949829
1278290,6,1144266,233.9504632949829
1278384,6,1144266,233.9504632949829
1278268,5,1144266,233.9504632949829
1278272,5,1144266,233.9504632949829
1278241,3,1144266,233.9504632949829
1278167,2,1144266,233.9504632949829
1278265,2,1144266,233.9504632949829
1278395,2,1144266,233.9504632949829
1278659,76,1145695,429.18860507011414
1278836,62,1145695,429.18860507011414
1278609,41,1145695,429.18860507011414
1278426,40,1145695,429.18860507011414
1278505,25,1145695,429.18860507011414
1278628,16,1145695,429.18860507011414
1278540,15,1145695,429.18860507011414
1278583,13,1145695,429.18860507011414
1278861,11,1145695,429.18860507011414
1278888,10,1145695,429.18860507011414
1278782,8,1145695,429.18860507011414
1278405,7,1145695,429.18860507011414
1278805,7,1145695,429.18860507011414
1278412,6,1145695,429.18860507011414
1278877,6,1145695,429.18860507011414
1278563,4,1145695,429.18860507011414
1278903,4,1145695,429.18860507011414
1278423,3,1145695,429.18860507011414
1278532,3,1145695,429.18860507011414
1278578,3,1145695,429.18860507011414
1278800,3,1145695,429.18860507011414
1278402,2,1145695,429.18860507011414
1278537,2,1145695,429.18860507011414
1278570,2,1145695,429.18860507011414
1278575,2,1145695,429.18860507011414
1278797,2,1145695,429.18860507011414
1278818,2,1145695,429.18860507011414
1279132,34,1147527,210.35174441337585
1279151,24,1147527,210.35174441337585
1279061,21,1147527,210.35174441337585
1279250,21,1147527,210.35174441337585
1279082,18,1147527,210.35174441337585
1279318,15,1147527,210.35174441337585
1279183,12,1147527,210.35174441337585
1279117,8,1147527,210.35174441337585
1279206,8,1147527,210.35174441337585
1279078,5,1147527,210.35174441337585
1279305,5,1147527,210.35174441337585
1279226,4,1147527,210.35174441337585
1279221,3,1147527,210.35174441337585
1279058,2,1147527,210.35174441337585
1279715,95,1148892,489.90939450263977
1279359,91,1148892,489.90939450263977
1279602,71,1148892,489.90939450263977
1279667,65,1148892,489.90939450263977
1279686,16,1148892,489.90939450263977
1279415,10,1148892,489.90939450263977
1279554,10,1148892,489.90939450263977
1279647,10,1148892,489.90939450263977
1279402,9,1148892,489.90939450263977
1279576,9,1148892,489.90939450263977
1279593,5,1148892,489.90939450263977
1280006,4,1148892,489.90939450263977
1279356,2,1148892,489.90939450263977
1279573,2,1148892,489.90939450263977
1279842,2,1148892,489.90939450263977
1279953,2,1148892,489.90939450263977
1280234,131,1150664,469.2429373264313
1280142,43,1150664,469.2429373264313
1280433,32,1150664,469.2429373264313
1280040,29,1150664,469.2429373264313
1280492,23,1150664,469.2429373264313
1280013,19,1150664,469.2429373264313
1280100,16,1150664,469.2429373264313
1280379,16,1150664,469.2429373264313
1280198,14,1150664,469.2429373264313
1280410,7,1150664,469.2429373264313
1280131,6,1150664,469.2429373264313
1280536,6,1150664,469.2429373264313
1280225,5,1150664,469.2429373264313
1280073,4,1150664,469.2429373264313
1280372,4,1150664,469.2429373264313
1280426,4,1150664,469.2429373264313
1280485,4,1150664,469.2429373264313
1280528,4,1150664,469.2429373264313
1280548,4,1150664,469.2429373264313
1280080,3,1150664,469.2429373264313
1280070,2,1150664,469.2429373264313
1280088,2,1150664,469.2429373264313
1280423,2,1150664,469.2429373264313
1280803,211,1152239,677.418074131012
1281164,127,1152239,677.418074131012
1281107,54,1152239,677.418074131012
1280681,26,1152239,677.418074131012
1280608,23,1152239,677.418074131012
1281072,18,1152239,677.418074131012
1280954,15,1152239,677.418074131012
1280665,12,1152239,677.418074131012
1280782,11,1152239,677.418074131012
1280756,10,1152239,677.418074131012
1280732,9,1152239,677.418074131012
1280775,8,1152239,677.418074131012
1280983,8,1152239,677.418074131012
1280653,5,1152239,677.418074131012
1280749,4,1152239,677.418074131012
1280674,3,1152239,677.418074131012
1280949,3,1152239,677.418074131012
1280605,2,1152239,677.418074131012
1280662,2,1152239,677.418074131012
1280946,2,1152239,677.418074131012
1281567,33,1154176,194.248037815094
1281536,28,1154176,194.248037815094
1281473,24,1154176,194.248037815094
1281436,13,1154176,194.248037815094
1281658,10,1154176,194.248037815094
1281680,8,1154176,194.248037815094
1281523,7,1154176,194.248037815094
1281560,7,1154176,194.248037815094
1281641,7,1154176,194.248037815094
1281464,5,1154176,194.248037815094
1281632,5,1154176,194.248037815094
1281431,3,1154176,194.248037815094
1281461,2,1154176,194.248037815094
1281520,2,1154176,194.248037815094
1281646,2,1154176,194.248037815094
1281872,529,1155532,1098.370608329773
1282058,59,1155532,1098.370608329773
1282518,51,1155532,1098.370608329773
1281773,50,1155532,1098.370608329773
1282180,32,1155532,1098.370608329773
1282713,27,1155532,1098.370608329773
1282195,23,1155532,1098.370608329773
1049137,19,1155532,1098.370608329773
1281711,11,1155532,1098.370608329773
1281754,8,1155532,1098.370608329773
1282372,8,1155532,1098.370608329773
1281741,7,1155532,1098.370608329773
1281725,6,1155532,1098.370608329773
1282696,5,1155532,1098.370608329773
1281736,3,1155532,1098.370608329773
1281769,3,1155532,1098.370608329773
1282366,2,1155532,1098.370608329773
1282369,2,1155532,1098.370608329773
1282389,2,1155532,1098.370608329773
1283003,118,1157766,643.4642558097839
1283289,90,1157766,643.4642558097839
1283061,42,1157766,643.4642558097839
1283286,38,1157766,643.4642558097839
1283559,35,1157766,643.4642558097839
1283129,34,1157766,643.4642558097839
1283036,33,1157766,643.4642558097839
1283435,24,1157766,643.4642558097839
1283261,13,1157766,643.4642558097839
1283536,12,1157766,643.4642558097839
1282987,8,1157766,643.4642558097839
1282973,7,1157766,643.4642558097839
1283440,6,1157766,643.4642558097839
1283199,5,1157766,643.4642558097839
1283462,4,1157766,643.4642558097839
1282982,3,1157766,643.4642558097839
1283531,3,1157766,643.4642558097839
1283196,2,1157766,643.4642558097839
1283208,2,1157766,643.4642558097839
1283528,2,1157766,643.4642558097839
1283796,340,1159462,1200.551509141922
1284410,145,1159462,1200.551509141922
1283807,115,1159462,1200.551509141922
1284642,54,1159462,1200.551509141922
1284826,54,1159462,1200.551509141922
1283736,39,1159462,1200.551509141922
1284325,33,1159462,1200.551509141922
1284908,15,1159462,1200.551509141922
1283996,14,1159462,1200.551509141922
1284783,11,1159462,1200.551509141922
1284251,7,1159462,1200.551509141922
1283789,4,1159462,1200.551509141922
1283989,4,1159462,1200.551509141922
