platoonEvent_id,event_type,vehicle1_id,route_node1_id,vehicle2_id,route_node2_id,platoon_id,duration
1090376_1091043,CREATE,1090376,1090405,1091043,1091045,1258952,0.060498
1090376_1091043,VIA,1090376,1090406,1091043,1091046,1258952,0.034947
1090376_1091043,VIA,1090376,1090407,1091043,1091047,1258952,0.034055
1090376_1091043,VIA,1090376,1090408,1091043,1091048,1258952,0.022307
1090376_1091043,VIA,1090376,1090409,1091043,1091049,1258952,0.04075
1090376_1091043,VIA,1090376,1090410,1091043,1091050,1258952,0.038414
1090376_1091043,VIA,1090376,1090411,1091043,1091051,1258952,0.020513
1090376_1091043,VIA,1090376,1090412,1091043,1091052,1258952,0.048056
1090376_1091043,DISSOLVE,1090376,1090413,1091043,1091053,1258952,0.228369
1090376_1091339,CREATE,1090376,1090419,1091339,1091348,1258969,0.037934
1090376_1091339,VIA,1090376,1090420,1091339,1091349,1258969,0.026891
1090376_1091339,VIA,1090376,1090421,1091339,1091350,1258969,0.037575
1090376_1091339,DISSOLVE,1090376,1090422,1091339,1091351,1258969,0.055313
1090376_1091178,CREATE,1090376,1090396,1091178,1091183,1258976,0.035923
1090376_1091178,VIA,1090376,1090397,1091178,1091184,1258976,0.04173
1090376_1091178,VIA,1090376,1090398,1091178,1091185,1258976,0.026922
1090376_1091178,VIA,1090376,1090399,1091178,1091186,1258976,0.042495
1090376_1091178,VIA,1090376,1090400,1091178,1091187,1258976,0.031028
1090376_1091178,VIA,1090376,1090401,1091178,1091188,1258976,0.040833
1090376_1091178,VIA,1090376,1090402,1091178,1091189,1258976,0.031194
1090376_1091178,VIA,1090376,1090403,1091178,1091190,1258976,0.040752
1090376_1091178,VIA,1090376,1090404,1091178,1091191,1258976,0.033545
1090376_1091178,VIA,1090376,1090405,1091178,1091192,1258976,0.031939
1090376_1091178,VIA,1090376,1090406,1091178,1091193,1258976,0.02724
1090376_1091178,VIA,1090376,1090407,1091178,1091194,1258976,0.039819
1090376_1091178,VIA,1090376,1090408,1091178,1091195,1258976,0.029759
1090376_1091178,VIA,1090376,1090409,1091178,1091196,1258976,0.040475
1090376_1091178,VIA,1090376,1090410,1091178,1091197,1258976,0.04102
1090376_1091178,VIA,1090376,1090411,1091178,1091198,1258976,0.031556
1090376_1091178,VIA,1090376,1090412,1091178,1091199,1258976,0.039462
1090376_1091178,DISSOLVE,1090376,1090413,1091178,1091200,1258976,0.03985
1090709_1091043,CREATE,1090709,1090773,1091043,1091060,1259011,0.044374
1090709_1091043,VIA,1090709,1090774,1091043,1091061,1259011,0.030296
1090709_1091043,VIA,1090709,1090775,1091043,1091062,1259011,0.04128
1090709_1091043,VIA,1090709,1090776,1091043,1091063,1259011,0.02087
1090709_1091043,VIA,1090709,1090777,1091043,1091064,1259011,0.042015
1090709_1091043,DISSOLVE,1090709,1090778,1091043,1091065,1259011,0.040232
1090709_1091178,ADD,1090709-Present,1090773,1091178-Added,1091207,1259011,0.031424
1090336_1090864,CREATE,1090336,1090354,1090864,1090883,1259023,0.041565
